Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Field ID,Season,Crop ID,Crop name,ag4a_01,ag4a_02,ag4a_04,ag4a_05,ag4a_05_other,ag4a_vs_5a,ag4a_vs_5a_day,ag4a_vs_5a_month,ag4a_vs_5a_year,ag4a_06,ag4a_08,ag4a_15,ag4a_15_unit,ag4a_16,ag4a_19,ag4a_21,ag4a_23
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",ZBSFxdohGu7,2014-08-11T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2013-01-02,2.0,1.0,2013.0,1,2.0,1920.0,,1680000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",yPna76R7KH6,2014-08-13T00:00:00Z,M2,long_rainy,13,Sorghum,1,,2,,,2012-11-28,28.0,11.0,2012.0,1,2.0,1200.0,,1200000.0,1,10000.0,2
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",BcLx8GwEyf5,2014-08-12T00:00:00Z,M2,long_rainy,21,Cassava,1,,2,,,2012-12-23,23.0,12.0,2012.0,1,0.7,550.0,,500000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",vCAfAwy9KTA,2014-12-24T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-11-05,5.0,11.0,2013.0,1,1.6,840.0,,168000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",fss8vTYFEz2,2015-09-13T00:00:00Z,M3,long_rainy,11,Maize,1,,2,,,2014-03-09,9.0,3.0,2014.0,1,0.3,150.0,1,60000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",65WUiskq7g6,2015-01-14T00:00:00Z,M2,long_rainy,12,Paddy,1,,2,,,2014-01-28,28.0,1.0,2014.0,1,7.6,9000.0,,3000000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",XaYWTVN67N4,2014-12-28T00:00:00Z,M2,long_rainy,11,Maize,1,,1,2,,2014-01-05,5.0,1.0,2014.0,1,2.9,480.0,,78000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",JbsDyyJEsp2,2015-01-14T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2014-01-05,5.0,1.0,2014.0,1,2.1,1800.0,,650000.0,1,60000.0,1
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",EhEwHyqcgE7,2014-12-18T00:00:00Z,M2,long_rainy,12,Paddy,1,,2,,,2014-02-15,15.0,2.0,2014.0,1,3.7,2160.0,,780000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",JdnGCqPhcWB,2014-12-09T00:00:00Z,M1,long_rainy,11,Maize,1,,1,1,,2013-12-12,12.0,12.0,2013.0,1,0.9,240.0,,36000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",UDim1j4z9K9,2014-08-13T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-01-11,11.0,1.0,2013.0,1,0.6,420.0,,140000.0,1,20000.0,2
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",ZaEAz3d3Dr6,2014-12-10T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-11-25,25.0,11.0,2013.0,1,1.2,1560.0,,273000.0,1,45000.0,1
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",BP6YrbuDcL,2015-09-13T00:00:00Z,M2,long_rainy,21,Cassava,1,,2,,,2013-12-08,8.0,12.0,2013.0,1,1.1,1200.0,1,600000.0,2,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",8bfdq81qVM8,2015-09-13T00:00:00Z,M4,long_rainy,11,Maize,1,,1,2a,,2013-12-01,1.0,12.0,2013.0,1,0.5,180.0,1,30000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",6NYkNXf4fW6,2014-08-12T00:00:00Z,M2,long_rainy,11,Maize,2,1,1,2,,2013-01-11,11.0,1.0,2013.0,1,1.0,360.0,,126000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",j5dyUZUjo25,2014-08-12T00:00:00Z,M1,long_rainy,11,Maize,1,,1,2,,2012-11-27,27.0,11.0,2012.0,1,1.0,260.0,,91000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",MqCGGaKzuz2,2014-08-11T00:00:00Z,M3,long_rainy,12,Paddy,1,,2,,,2013-01-28,28.0,1.0,2013.0,1,2.7,2000.0,,600000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",teFJypg3MU7,2014-08-11T00:00:00Z,M1,long_rainy,12,Paddy,2,2,2,,,2013-01-10,10.0,1.0,2013.0,1,2.0,500.0,,250000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4LtjetWmyU6,2014-08-11T00:00:00Z,M2,long_rainy,11,Maize,1,,1,2,,2013-02-04,4.0,2.0,2013.0,1,0.5,100.0,,50000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",i2ZRSY65p48,2015-08-10T00:00:00Z,M1,long_rainy,21,Cassava,1,,2,,,2013-12-05,5.0,12.0,2013.0,1,1.1,1500.0,1,850000.0,2,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ktUuHHCU1Q5,2015-08-05T00:00:00Z,M1,long_rainy,11,Maize,1,,1,1,,2013-12-23,23.0,12.0,2013.0,1,2.1,2100.0,1,315000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KYf3aU1imH5,2014-12-23T00:00:00Z,M1,long_rainy,11,Maize,1,,1,2,,2013-11-03,3.0,11.0,2013.0,1,2.8,1200.0,,200000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",LwsCZHjGPqA,2014-09-13T00:00:00Z,M1,long_rainy,11,Maize,1,,1,2,,2012-12-05,5.0,12.0,2012.0,1,3.6,800.0,,280000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",VxhDa2qgmM7,2014-09-27T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2013-11-24,24.0,11.0,2013.0,1,2.1,480.0,,150000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",SGWnjCX1hJ3,2014-08-12T00:00:00Z,M1,long_rainy,11,Maize,1,,1,2,,2012-12-20,20.0,12.0,2012.0,1,2.6,800.0,,280000.0,2,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",8bfdq81qVM8,2015-09-13T00:00:00Z,M3,long_rainy,31,Beans,,,,,,2015-09-16,16.0,9.0,2015.0,,,,,,,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",6NYkNXf4fW6,2014-08-12T00:00:00Z,M1,short_rainy,26,Onions,2,1,2,,,2013-07-09,9.0,7.0,2013.0,1,0.5,1920.0,,720000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",ZAXs3MY83J,2014-08-13T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2012-12-09,9.0,12.0,2012.0,1,1.1,60.0,,24000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",HPHgA99tPJA,2015-01-14T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2013-12-15,15.0,12.0,2013.0,1,3.2,9000.0,,3250000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",onVKoJG2AfA,2014-12-27T00:00:00Z,M2,long_rainy,11,Maize,1,,1,1,,2013-11-28,28.0,11.0,2013.0,1,0.4,240.0,,60000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",pxqThuNPrG,2014-10-03T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2013-11-16,16.0,11.0,2013.0,1,5.6,11520.0,,2880000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",sApJeip8V38,2014-08-14T00:00:00Z,M1,short_rainy,26,Onions,1,,2,,,2012-07-17,17.0,7.0,2012.0,1,0.5,3520.0,,600000.0,1,60000.0,1
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",mZbBzdZE8P5,2014-10-07T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2014-01-10,10.0,1.0,2014.0,1,3.3,9000.0,,2500000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",84Tt3igkks,2015-08-04T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2014-12-20,20.0,12.0,2014.0,1,0.9,400.0,1,120000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",utcTs5LcPQ7,2014-12-10T00:00:00Z,M2,long_rainy,11,Maize,2,2,1,1,,2013-12-18,18.0,12.0,2013.0,1,3.5,960.0,,168000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",7GEs4txMBL9,2014-08-14T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-01-11,11.0,1.0,2013.0,1,2.0,200.0,,70000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4LtjetWmyU6,2014-08-11T00:00:00Z,M1,long_rainy,304,Timber,1,,2,,,2012-12-23,23.0,12.0,2012.0,2,,,,,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4FP6ukTTsQ8,2014-08-11T00:00:00Z,M2,long_rainy,12,Paddy,1,,2,,,2013-01-04,4.0,1.0,2013.0,1,1.0,200.0,,600000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",j18hwWBcwh5,2014-12-24T00:00:00Z,M1,long_rainy,11,Maize,1,,1,1,,2013-11-05,5.0,11.0,2013.0,1,1.4,240.0,,48000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",aNYTfhJUuk9,2014-08-11T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2013-01-16,16.0,1.0,2013.0,1,6.7,7500.0,,4500000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",KqZvf5fBTQ7,2014-08-12T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2012-12-26,26.0,12.0,2012.0,1,2.0,520.0,,185000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",6gioKTgu1a9,2014-08-12T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2013-09-14,14.0,9.0,2013.0,2,,,,,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",MG8Mg2FAfw4,2015-09-09T00:00:00Z,M1,long_rainy,21,Cassava,1,,2,,,2013-12-18,18.0,12.0,2013.0,1,0.5,2000.0,1,600000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",m2R4hghXWD6,2014-08-11T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2013-01-08,8.0,1.0,2013.0,1,1.4,400.0,,200000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",PZ5Q2bVsEX8,2014-08-12T00:00:00Z,M1,long_rainy,31,Beans,1,,1,1,,2012-12-05,5.0,12.0,2012.0,1,2.0,480.0,,360000.0,1,40000.0,1
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",tQBVYhTSUx5,2014-10-06T00:00:00Z,M3,long_rainy,12,Paddy,1,,2,,,2014-01-09,9.0,1.0,2014.0,1,1.0,2160.0,,600000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hwqvpwm7Wz7,2014-12-24T00:00:00Z,M3,long_rainy,16,Wheat,1,,2,,,2014-02-28,28.0,2.0,2014.0,1,3.4,960.0,,480000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",sAJq9uruKa3,2014-08-11T00:00:00Z,M1,long_rainy,11,Maize,2,1,1,2,,2013-01-06,6.0,1.0,2013.0,1,3.0,2000.0,,600000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",aFuKnt435e8,2014-08-12T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2013-02-21,21.0,2.0,2013.0,1,0.7,800.0,,240000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",GV2SBh2drm7,2014-08-11T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-01-03,3.0,1.0,2013.0,1,2.0,320.0,,192000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",Qapm2uWHFt5,2015-09-09T00:00:00Z,M1,long_rainy,12,Paddy,1,,1,1,,2014-01-03,3.0,1.0,2014.0,1,2.4,1000.0,1,400000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",uDCakBEm7VB,2014-09-30T00:00:00Z,M3,long_rainy,12,Paddy,1,,2,,,2014-01-02,2.0,1.0,2014.0,1,1.5,10800.0,,3600000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",JsmhauRP8E9,2014-08-12T00:00:00Z,M1,long_rainy,11,Maize,2,2,2,,,2012-12-11,11.0,12.0,2012.0,1,2.0,200.0,,120000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",N1YUZvnVaG5,2014-08-12T00:00:00Z,M2,long_rainy,11,Maize,1,,1,1,,2013-01-10,10.0,1.0,2013.0,1,0.6,500.0,,175000.0,1,3000.0,2
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",aFuKnt435e8,2014-08-12T00:00:00Z,M3,long_rainy,12,Paddy,1,,2,,,2013-02-04,4.0,2.0,2013.0,1,5.9,3000.0,,900000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",vCAfAwy9KTA,2014-12-09T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-12-14,14.0,12.0,2013.0,1,1.9,960.0,,144000.0,2,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",3bdaYKw2CU5,2015-09-13T00:00:00Z,M4,long_rainy,31,Beans,1,,1,2,,2013-12-18,18.0,12.0,2013.0,1,1.5,252.0,1,252000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",6NYkNXf4fW6,2014-08-12T00:00:00Z,M2,short_rainy,11,Maize,2,1,1,2,,2013-07-14,14.0,7.0,2013.0,1,1.0,3000.0,,1050000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",UDim1j4z9K9,2014-08-13T00:00:00Z,M2,long_rainy,26,Onions,1,,2,,,2013-04-03,3.0,4.0,2013.0,1,0.3,2720.0,,850000.0,1,80000.0,1
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",RbeUER44T9B,2014-09-28T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2013-12-15,15.0,12.0,2013.0,1,2.4,1260.0,,250000.0,2,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ZC9BxGQiLT8,2015-08-31T00:00:00Z,M3,long_rainy,31,Beans,1,,2,,,2014-01-05,5.0,1.0,2014.0,1,1.4,126.0,1,126000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",pAiSMicbJb9,2014-09-28T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2014-01-03,3.0,1.0,2014.0,1,19.6,10800.0,,3000000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",41YTq8opiW8,2015-04-14T00:00:00Z,M2,long_rainy,31,Beans,1,,2,,,2014-02-05,5.0,2.0,2014.0,1,3.1,640.0,,520000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",T5DZd2AUTX7,2015-08-14T00:00:00Z,M2,long_rainy,12,Paddy,1,,2,,,2013-09-23,23.0,9.0,2013.0,1,1.1,200.0,1,400000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",e7KZhetzbx,2014-12-18T00:00:00Z,M1,long_rainy,16,Wheat,2,3,2,,,2014-02-25,25.0,2.0,2014.0,1,3.5,600.0,,250000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",2zFRVcySNg6,2014-08-13T00:00:00Z,M1,short_rainy,26,Onions,1,,1,1,,2012-07-18,18.0,7.0,2012.0,1,0.25,60.0,,180000.0,1,6000.0,1
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",mzUJUxpe7c4,2015-08-11T00:00:00Z,M3,long_rainy,12,Paddy,1,,2,,,2014-01-09,9.0,1.0,2014.0,1,0.3,150.0,1,75000.0,2,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",2GJh9RvP6U3,2014-08-12T00:00:00Z,M1,long_rainy,11,Maize,1,,1,2,,2012-12-11,11.0,12.0,2012.0,1,1.6,580.0,,232000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",9921bP6EeY4,2014-08-12T00:00:00Z,M1,short_rainy,26,Onions,1,,2,,,2013-03-16,16.0,3.0,2013.0,1,1.0,850.0,,350000.0,1,25000.0,2
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",G8pqkT9RvZB,2015-01-15T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2014-01-05,5.0,1.0,2014.0,2,,,,,1,4000.0,2
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",uz81YWocVs7,2014-09-29T00:00:00Z,M2,long_rainy,11,Maize,2,2,1,1,,2013-12-25,25.0,12.0,2013.0,1,1.0,25.0,,100000.0,1,9000.0,2
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",MLdLHWK2Qr,2014-12-18T00:00:00Z,M3,long_rainy,11,Maize,1,,1,1,,2013-12-23,23.0,12.0,2013.0,1,0.5,240.0,,48000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",JsmhauRP8E9,2014-08-12T00:00:00Z,M1,short_rainy,26,Onions,2,2,2,,,2012-08-12,12.0,8.0,2012.0,1,2.0,400.0,,300000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",pxqThuNPrG,2014-10-03T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2013-12-23,23.0,12.0,2013.0,1,6.5,10800.0,,3300000.0,1,20000.0,1
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",2zFRVcySNg6,2014-08-13T00:00:00Z,M1,long_rainy,11,Maize,1,,1,1,,2013-01-22,22.0,1.0,2013.0,1,0.25,400.0,,200000.0,1,900.0,2
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",fxSB64jdaSA,2015-08-08T00:00:00Z,M1,long_rainy,21,Cassava,1,,2,,,2013-12-01,1.0,12.0,2013.0,1,2.3,300.0,1,85200.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",kDWcVHqaaf2,2014-08-11T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2013-01-08,8.0,1.0,2013.0,1,6.0,3600.0,,2160000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",uDCakBEm7VB,2014-09-30T00:00:00Z,M1,long_rainy,11,Maize,2,3,1,1,,2013-12-18,18.0,12.0,2013.0,1,12.5,8000.0,,3000000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",w7mhEiauzv4,2015-08-08T00:00:00Z,M1,short_rainy,11,Maize,1,,1,1,,2013-07-10,10.0,7.0,2013.0,1,0.4,200.0,1,57600.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",Zzj5HfKc4d3,2015-08-08T00:00:00Z,M1,long_rainy,21,Cassava,1,,1,1,,2013-12-10,10.0,12.0,2013.0,1,1.5,300.0,1,90000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",5oGmpb8QJLA,2015-09-09T00:00:00Z,M2,long_rainy,12,Paddy,1,,1,1,,2014-01-06,6.0,1.0,2014.0,1,2.0,5400.0,1,2025000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",MmsqX496Yo9,2014-08-12T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2012-12-15,15.0,12.0,2012.0,1,3.0,2000.0,,600000.0,1,5000.0,2
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",VxhDa2qgmM7,2014-09-27T00:00:00Z,M3,long_rainy,11,Maize,1,,2,,,2013-12-10,10.0,12.0,2013.0,1,2.0,720.0,,200000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",MLdLHWK2Qr,2014-12-18T00:00:00Z,M2,long_rainy,31,Beans,1,,1,1,,2013-12-20,20.0,12.0,2013.0,1,0.5,20.0,,20000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",BP6YrbuDcL,2015-09-13T00:00:00Z,M1,long_rainy,42,Sesame/Simsim,1,,2,,,2014-01-02,2.0,1.0,2014.0,1,2.2,400.0,1,720000.0,1,10000.0,1
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",Q6XjbVrPyy9,2015-09-09T00:00:00Z,M1,long_rainy,12,Paddy,1,,1,1,,2014-01-03,3.0,1.0,2014.0,2,,,,,2,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",kqzsJGqsJH5,2015-08-31T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-12-06,6.0,12.0,2013.0,1,2.3,882.0,1,210000.0,1,14000.0,2
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",a77UhCZgDh2,2014-08-11T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-02-07,7.0,2.0,2013.0,1,1.0,300.0,,120000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",8RDtceCXmi7,2014-12-09T00:00:00Z,M4,long_rainy,16,Wheat,1,,2,,,2014-02-13,13.0,2.0,2014.0,1,1.6,480.0,,240000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",iRjEJTUQTW4,2014-09-27T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2014-01-28,28.0,1.0,2014.0,1,2.4,3960.0,,1100000.0,1,30000.0,1
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",17tw28pAwD3,2015-08-29T00:00:00Z,M2,long_rainy,31,Beans,1,,2,,,2013-12-15,15.0,12.0,2013.0,1,2.1,450.0,1,450000.0,1,29000.0,1
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",i2ZRSY65p48,2015-08-10T00:00:00Z,M2,long_rainy,12,Paddy,1,,2,,,2014-02-02,2.0,2.0,2014.0,1,0.6,150.0,1,56000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",Goj6tydZtp2,2014-12-27T00:00:00Z,M3,long_rainy,31,Beans,1,,2,,,2014-02-03,3.0,2.0,2014.0,1,2.4,480.0,,450000.0,1,120000.0,2
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",w7mhEiauzv4,2015-08-08T00:00:00Z,M2,long_rainy,12,Paddy,1,,2,,,2013-07-10,10.0,7.0,2013.0,1,1.5,200.0,1,57600.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",dyd2EZBuR66,2014-08-14T00:00:00Z,M1,long_rainy,11,Maize,2,2,1,1,,2013-01-24,24.0,1.0,2013.0,1,0.5,70.0,,500000.0,1,28000.0,2
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",RfzDYcp8cy2,2015-08-10T00:00:00Z,M2,long_rainy,12,Paddy,1,,2,,,2013-12-10,10.0,12.0,2013.0,1,1.2,660.0,1,687500.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",MG8Mg2FAfw4,2015-09-09T00:00:00Z,M2,long_rainy,12,Paddy,1,,1,1,,2013-12-29,29.0,12.0,2013.0,1,1.1,250.0,1,120000.0,2,,
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",piP7A67YkU7,2015-08-31T00:00:00Z,M1,long_rainy,11,Maize,1,,1,1,,2013-12-15,15.0,12.0,2013.0,1,0.9,180.0,1,40000.0,2,,
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",6auvr3dPvX4,2014-08-12T00:00:00Z,M1,long_rainy,11,Maize,1,,1,1,,2013-01-07,7.0,1.0,2013.0,1,1.5,900.0,,360000.0,2,,
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",fxSB64jdaSA,2015-08-08T00:00:00Z,M2,long_rainy,12,Paddy,1,,2,,,2013-12-01,1.0,12.0,2013.0,1,2.3,300.0,1,85200.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",QVFH5ibEfX,2014-09-25T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2013-11-06,6.0,11.0,2013.0,1,1.2,6000.0,,2100000.0,1,21000.0,1
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",QokjJw6sDKB,2014-09-27T00:00:00Z,M1,long_rainy,12,Paddy,1,,2,,,2014-01-03,3.0,1.0,2014.0,1,1.3,2160.0,,600000.0,2,,
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",9921bP6EeY4,2014-08-12T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-01-01,1.0,1.0,2013.0,1,1.0,100.0,,50000.0,2,,
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",wtdrsEsEBX2,2014-09-28T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2013-12-05,5.0,12.0,2013.0,1,1.7,1260.0,,350000.0,2,,
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hfEUg9n1AW4,2014-12-28T00:00:00Z,M3,long_rainy,11,Maize,1,,2,,,2013-12-15,15.0,12.0,2013.0,1,0.8,540.0,,60000.0,2,,
