Country,Partner Organization,longitude,latitude,Region,District,Landscape #,Household ID,Household head ID,Enumerator ID,Time interview start,Date of interview,Supervisor ID,Questionnaire inspection date,Clerk ID,Data entry date,fr_01,fr2_10,fr_5,ag12b_vs_09a,ag12a_vs_10,ag12a_vs_10_other,End Time,Survey Instrument
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,06,12,"L04",KaNq8vjzJV5,HikAbFEjPj4,,,,GiqrBSUhcd2,2014-08-19,intxmu8iSK4,2014-08-19T00:00:00Z,1,2,1408487375109.jpg,1,5,,,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,06,12,"L04",qAcLcu8zBx5,DkApGAu6Dn5,,,,GiqrBSUhcd2,2015-05-27,jPsrT9HYaWB,2015-05-27T00:00:00Z,1,1,1432720481311.jpg,1,2,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,03,01,"L06",7KKdwdFxzG7,9eDPQ7yf24A,,,,v9K7xXZ67n5,2014-09-07,,2014-09-07T00:00:00Z,1,2,,1,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",jVAvmnH4bS6,bEXEqoXjDQ8,,,,GiqrBSUhcd2,2015-04-15,Nv3qBdibWD5,2015-04-15T00:00:00Z,1,2,1429107509453.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",fyW9nSiREpA,92jvsefQFW,,,,b1NCZnXapeA,2015-03-29,intxmu8iSK4,2015-03-29T00:00:00Z,1,2,1432818780404.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",hy4613HYBr3,gtn3et49Kn4,,,,GiqrBSUhcd2,2015-02-03,GAWwuvyzXu6,2015-02-04T00:00:00Z,1,2,1426069877518.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",o1aKSCrDRMB,ai7xQzjtwe3,,,,GiqrBSUhcd2,2015-04-27,Nv3qBdibWD5,2015-04-27T00:00:00Z,1,2,1430128988810.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,02,09,"L06",4TD5PFFKHJ7,NbwbGCWewW4,,,,kNZW9z5PqgB,2014-09-12,QwBungHb3H3,2014-09-12T00:00:00Z,1,2,,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,02,09,"L06",2Q7MnSV2oJ5,NtFbXS7hJr6,,,,kNZW9z5PqgB,2014-09-06,QwBungHb3H3,2014-09-06T00:00:00Z,1,2,,1,2,,,
GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,06,12,"L04",P6yZhzEGVc6,NMm1JuZz4K7,,,,GiqrBSUhcd2,2014-08-21,intxmu8iSK4,2014-08-20T00:00:00Z,1,2,1408650371726.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,01,01,"L05",uF4YRcniT69,5MM817FDyC7,,,,GiqrBSUhcd2,2015-04-15,Nv3qBdibWD5,2015-04-15T00:00:00Z,1,2,1429100299746.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,08,20,"L01",dQNLmp8vbx7,6NxxayXikH7,,,,b1NCZnXapeA,2015-02-23,intxmu8iSK4,2015-02-23T00:00:00Z,1,2,1425472739654.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,07,18,"L03",TfTiB3qRvU2,Mu8zhJ296a9,,,,GLjkaGjMaf6,2014-09-23,,2014-09-23T00:00:00Z,1,2,1411502701467.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",RkxgfouGkY6,SW7fjVLbvR9,,,,b1NCZnXapeA,2015-01-01,intxmu8iSK4,2015-01-01T00:00:00Z,1,2,1420117080592.jpg,2,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,03,01,"L06",ydHcUTHKzD7,1c27rN7Ba2,,,,kNZW9z5PqgB,2014-09-10,,2014-09-10T00:00:00Z,1,2,,,,,,
GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,08,13,"L02",sSK4YGpVFE3,,,,,xexPKpAgiJ2,2015-01-02,jPsrT9HYaWB,2015-01-02T00:00:00Z,1,,,2,,,,
