Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Crop type,Field ID,Field name,Crop ID,Crop name,ag6a_02,ag6a_05,ag6a_08_1,ag6a_08_2,ag6a_vs_09
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ypMu1Vkfqo9,2015-10-16T00:00:00Z,permanent,M1,Ibumbi,54,Coffee,30,1,20.0,1,30000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",nG6geyTvwq7,2015-09-05T00:00:00Z,fruit,M2,Mulusuku,71a,Banana Food,200,1,80.0,1,100000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",YXV6xbSxws2,2016-01-28T00:00:00Z,permanent,M3,Muka,21,Cassava,50,2,30.0,1,30000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",c8oh3AnL1P,2015-11-21T00:00:00Z,permanent,M1,Ibumbi,54,Coffee,10,1,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7yhK3asbcg8,2016-01-20T00:00:00Z,fruit,M3,Potoingetpachu,71a,Banana Food,12,1,30.0,1,27000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",hyWdWQ552X7,2016-07-26T00:00:00Z,permanent,M1,Lomune,21,Cassava,80,2,50.0,1,65000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,permanent,M2,Shitibo,60,sugar Cane,80,2,2000.0,,140000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",h2NJwtqVTd2,2016-01-10T00:00:00Z,permanent,M3,Oni,21,Cassava,408,2,200.0,1,120000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,permanent,M1,Nabikwaka,21,Cassava,70,1,300.0,1,105000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uMco3gkx1Z8,2016-02-08T00:00:00Z,permanent,M2,Pologudo,21,Cassava,1000,1,250.0,1,75000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",aANwrQbMsa3,2016-07-19T00:00:00Z,permanent,M2,Ngigo,304,Timber,28,1,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",2TsiWCE9wU3,2016-01-04T00:00:00Z,fruit,M1,Gushu,71a,Banana Food,300,1,200.0,1,150000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,fruit,M1,Komolo anvu,71a,Banana Food,12,1,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,fruit,M2,Shikango,71a,Banana Food,200,2,100.0,1,150000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,fruit,M1,Kojiba,73,Mango,7,1,200.0,1,40000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",w27bEeu1DR,2015-11-23T00:00:00Z,fruit,M1,Lusolo,70,Passion Fruit,1,1,10.0,1,15000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",xVFJcnicr68,2016-07-18T00:00:00Z,fruit,M1,Komolo,72,Avocado,1,1,100.0,1,30000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,permanent,M6,Makozo,54,Coffee,150,1,200.0,1,360000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",xVFJcnicr68,2016-07-18T00:00:00Z,fruit,M1,Komolo,76,Orange,4,1,400.0,1,280000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",jim2m9kx6y4,2015-12-26T00:00:00Z,fruit,M1,Home garden,74,Papaw,4,1,40.0,1,20000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,fruit,M2,Musamba,71a,Banana Food,58,1,72.0,1,70000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",wJPLc9G7D59,2016-02-03T00:00:00Z,fruit,M2,Byeyi,74,Papaw,1,2,40.0,1,8000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LXeBkVStet6,2015-09-07T00:00:00Z,fruit,M1,Mwogo garden,74,Papaw,2,1,20.0,1,20000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",k3gYMiFrqdB,2015-08-03T00:00:00Z,permanent,M2,Lusuku,54,Coffee,25,1,50.0,1,90000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,permanent,M3,Nabutawo,60,sugar Cane,75,2,1000.0,,70000.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",z9PS7Qjy5L2,2016-04-07T00:00:00Z,fruit,M1,Kurugo,72,Avocado,4,1,60.0,1,30000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,fruit,M1,Nabalongo,76,Orange,1,1,120.0,1,30000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",E9xodbJqWb8,2016-02-08T00:00:00Z,permanent,M4,Polonino,21,Cassava,1000,2,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",xVFJcnicr68,2016-07-18T00:00:00Z,permanent,M1,Komolo,304,Timber,10,1,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",xVFJcnicr68,2016-07-18T00:00:00Z,permanent,M3,Wiki,21,Cassava,400,2,0.0,,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",LEzTDqKV6f3,2016-04-06T00:00:00Z,permanent,M2,Kurugo,54,Coffee,2,1,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",6vZXvHtQdG2,2016-01-19T00:00:00Z,permanent,M3,Muwongo,21,Cassava,50,2,30.0,1,30000.0
