"","Field.ID","Field.name","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","ag2a_vs_2b1","ag2a_vs_2b1_other","ag2a_vs_2b2_1","ag2a_vs_2c","ag2a_vs_2c_other","ag2a_vs_2d1","ag2a_04","ag2a_07","ag2a_08","ag2a_08_other","gps_coords","ag3a_02_1","ag3a_02_2","ag3a_02_2_1","ag2a_09","ag2a_vs_08a","ag2a_vs_8b","ag2a_vs_8c"
"1748","M7","Kasoli garden","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","CLcgNTsm4y7","2015-10-08T00:00:00Z",1,NA,"11","1",NA,"11",2,2,"2","","",9,NA,NA,NA,"",NA,NA
"1749","M2","Kurugo","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","LEzTDqKV6f3","2016-04-06T00:00:00Z",1,NA,"22","1",NA,"22",0,1,"","","npASiA1DHr",0.01,NA,NA,0.137,"L0400702M2",NA,NA
"1750","M1","Ocheli","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","wEEPeGoe7x7","2016-07-31T00:00:00Z",1,NA,"43","1",NA,"21",0,1,"","","nBDr6dJ84d6",0.1,1,1,0.6,"L0100603m1",NA,NA
"1751","M6","Polomabre","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","mjcdtjVVCA6","2016-02-06T00:00:00Z",1,NA,"11","1",NA,"43",0,1,"","","4L9oSz1jg19",0.01,NA,NA,0.86,"L0700101m6",NA,NA
"1752","M2","Bunaliba","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GwMi53segV4","2015-10-20T00:00:00Z",1,NA,"31","1",NA,"43",1,1,"","","HEWUyykEk5B",3000,NA,NA,0.36,"L0201403m2",NA,NA
"1753","M3","Tetughu","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","EQM92niTjw","2016-02-05T00:00:00Z",1,NA,"12","1",NA,"12",0,2,"1","","",6,NA,NA,NA,"L0700601m3",NA,NA
"1754","M2","Polyawo","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","mjcdtjVVCA6","2016-02-06T00:00:00Z",1,NA,"21","1",NA,"42",1,1,"","","15DmT2NL2m5",0.03,NA,NA,0.95,"L0700101m2",NA,NA
"1755","M2","Banda","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","kJPFgVkrzr8","2016-02-03T00:00:00Z",1,NA,"41","1",NA,"11",1,1,"","","RQZcyWGCUg8",0.2,NA,NA,0.6,"L0600102M1",NA,NA
"1756","M2","Banamea","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","2TsiWCE9wU3","2016-01-04T00:00:00Z",1,NA,"31","1",NA,"71a",0,1,"","","fHUfzaCV5oA",0.25,NA,NA,0.11,"L0200703m2",NA,NA
"1757","M2","Bishaki","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UBoKCmEGFXB","2016-04-05T00:00:00Z",1,NA,"31","1",NA,"23",0,1,"","","ipN8RHvG6Y6",0.02,NA,NA,0.103,"L0401302M2",NA,NA
"1758","M4","Bisiibo","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UBoKCmEGFXB","2016-04-05T00:00:00Z",1,NA,"22","1",NA,"31",0,2,"2","","",4,NA,NA,NA,"",NA,NA
"1759","M1","Embiyo","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","NmseUo1CjBA","2015-12-26T00:00:00Z",1,NA,"11","1",NA,"43",1,1,"","","hKUt7GTeT3B",0.07,NA,NA,1.45,"L0601402M1",NA,NA
"1760","M6","Murukono","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z",1,NA,"31","4",NA,"",2,2,"2","","",5,NA,NA,NA,"",NA,NA
"1761","M1","Kalanga","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Zsq7RscRsJA","2015-12-27T00:00:00Z",1,NA,"71a","1",NA,"11",1,1,"","","2MWqVzws3w5",0.4,NA,NA,0.71,"L0600901M1",NA,NA
"1762","M2","Emanga1","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","43ozar7mLV6","2016-01-27T00:00:00Z",1,NA,"43","1",NA,"21",0,1,"","","MnPDCvDUdx",0.8,NA,NA,0.26,"L0300801M2",NA,NA
"1763","M4","Andra","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","WKmRQnKoHA8","2016-02-01T00:00:00Z",1,NA,"11","1",NA,"13",0,1,"","","6Sx7xmo6F32",0.02,NA,NA,0.09,"L0600103m4",NA,NA
"1764","M3","Muka","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","kAKQZBMLkGA","2016-01-29T00:00:00Z",1,NA,"43","1",NA,"11",0,1,"","","oGhkpdaaG24",0.01,NA,NA,0.42,"L0600603m3",NA,NA
"1765","M2","Kyana","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","f52oa28ri63","2016-01-09T00:00:00Z",1,NA,"31","1",NA,"21",1,1,"","","aLVG99G8Dj7",0.1,NA,NA,0.88,"L0600702M2",NA,NA
"1766","M4","Kasoli","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","k6Z9D2Z16q9","2015-10-10T00:00:00Z",1,NA,"11","1",NA,"31",1,1,"","","EHqX5kZFTT2",1,NA,NA,3.5,"L0300603m4",NA,NA
"1767","M3","Mabande","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","LEzTDqKV6f3","2016-04-06T00:00:00Z",4,NA,"","1",NA,"31",0,1,"","","8TmZ4TYPN9",0.1,NA,NA,1.81,"L0400702M3",NA,NA
"1768","M3","Oni","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","h2NJwtqVTd2","2016-01-10T00:00:00Z",1,NA,"31","1",NA,"21",0,1,"","","7q6xScdy7A",0.5,NA,NA,0.78,"L0600403M3",NA,NA
"1769","M2","Nabutasi","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","fYfZbzp5Nv8","2016-01-07T00:00:00Z",1,NA,"11","1",NA,"21",0,1,"","","qrmZ45xPpZ2",1,NA,NA,0.158,"L0200801m2",NA,NA
"1770","M2","Polonino","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","Uvc1cgf5XM9","2016-02-05T00:00:00Z",1,NA,"42","1",NA,"33",1,2,"1","","",8,NA,NA,NA,"L0700703m2",NA,NA
"1771","M2","Biito","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","rR4rphkhyt6","2016-07-14T00:00:00Z",1,NA,"21","1",NA,"21",0,1,"","","yCsRw5ScEQ6",0.2,3,1,0.429,"L0100702M2",NA,NA
"1772","M3","Muka","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Kq42xQGSvu4","2016-04-14T00:00:00Z",4,NA,"","1",NA,"23",0,1,"","","6rz352BHnu9",0.012,NA,NA,0.29,"L0400401m3",NA,NA
"1773","M2","Pungula","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","fUwjdZnv1x2","2016-01-17T00:00:00Z",1,NA,"21","1",NA,"31",1,1,"","","LEWf9kYtkH",0.5,NA,NA,1.2,"L0600701m2",NA,NA
"1774","M3","Kubikajo","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","8WWivGcFUz5","2015-07-30T00:00:00Z",1,NA,"11","1",NA,"43",0,1,"","","Q88FYwf9UQ4",1,NA,NA,0.18,"L0301101M3",NA,NA
"1775","M1","Home garden","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","Yz9QZdfbFV","2015-11-24T00:00:00Z",1,NA,"71a","1",NA,"71a",0,1,"","","h1QeYqaqAz7",0.01,NA,NA,0.49,"L0200303M1",NA,NA
"1776","M2","Potoyenapera","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","dxNCxyUf9J5","2016-01-14T00:00:00Z",1,NA,"304","1",NA,"304",0,1,"","","zy2cpDmSkt7",0.12,NA,NA,0.49,"L0700903M2",NA,NA
"1777","M2","Engulu2","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","r8r378XZhzA","2015-08-10T00:00:00Z",1,NA,"22","1",NA,"21",1,1,"","","LNrVxXGtFm9",0.5,NA,NA,0.44,"L0300203m2",NA,NA
"1778","M6","Heifekundo","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Kq42xQGSvu4","2016-04-14T00:00:00Z",4,NA,"","1",NA,"32",0,1,"","","J95j1127Mu9",0.015,NA,NA,0.19,"L0400401m6",NA,NA
"1779","M2","Potoyao","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","nf2b6XaXDy3","2016-01-20T00:00:00Z",1,NA,"31","1",NA,"13",0,1,"","","BnPQwv5AAe7",0.12,NA,NA,1.05,"L0700803M2",NA,NA
"1780","M4","Gwamukera","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Gr3yWAqnod7","2016-01-14T00:00:00Z",1,NA,"31","1",NA,"31",1,2,"1","","",2,NA,NA,NA,"",NA,NA
"1781","M4","Ibaale Musili","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","4Ltk7eBsFy2","2016-01-12T00:00:00Z",1,NA,"21","1",NA,"21",0,1,"","","mH9zPFChkq4",0.12,NA,NA,0.63,"L0600202M4",NA,NA
"1782","M2","Polmogo","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","EQM92niTjw","2016-02-05T00:00:00Z",1,NA,"21","1",NA,"15",0,1,"","","3Jy66gUm4GB",0.1,NA,1,0.35,"L0700601m2",NA,NA
"1783","M3","Luteba","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GwMi53segV4","2015-10-20T00:00:00Z",1,NA,"304","1",NA,"11",0,2,"1","","",4,NA,NA,NA,"L0201403m3",NA,NA
"1784","M3","Ejesi","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","EQUQxBxxA28","2016-07-25T00:00:00Z",1,NA,"11","1",NA,"21",0,1,"","","XoMEuJZoFM4",0.05,1,1,0.31,"L0101102m3",NA,NA
"1785","M6","Kyakribu","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","QybMet9zZh8","2016-01-06T00:00:00Z",1,NA,"11","1",NA,"41",2,1,"","","Ub5EG2CCxF4",0.02,NA,NA,2.85,"L0600101M6",NA,NA
"1786","M4","Forest garden 3","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","CLcgNTsm4y7","2015-10-08T00:00:00Z",1,NA,"35","1",NA,"31",1,1,"","","RVNBWRSku33",0.7,NA,NA,0.9,"L0301102M4",NA,NA
"1787","M1","Nashiomo","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","fYfZbzp5Nv8","2016-01-07T00:00:00Z",1,NA,"31","1",NA,"31",0,1,"","","DXk8yHjqYR4",1,NA,NA,0.19,"L0200801m1",NA,NA
"1788","M1","Grave yard garden","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","RnembMKrW72","2015-08-13T00:00:00Z",1,NA,"22","1",NA,"22",0,1,"","","syJftdvmzn",0.023,NA,NA,0.1703,"L0300701M1",NA,NA
"1789","M7","Mumucamo","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z",1,NA,"304","1",NA,"304",2,2,"1","","",7,NA,NA,NA,"",NA,NA
"1790","M3","Mamatongo","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z",1,NA,"11","1",NA,"71a",2,1,"","","TjSz58oiA6B",1,NA,NA,0.13,"L0400902M3",NA,NA
"1791","M5","Forest garden","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z",1,NA,"31","1",NA,"31",2,2,"2","","",1.1,NA,NA,NA,"",NA,NA
"1792","M3","Andra","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","mpqcPSFDpCB","2016-02-03T00:00:00Z",1,NA,"43","1",NA,"21",0,2,"1","","",2,NA,NA,NA,"L0601001m3",NA,NA
"1793","M2","Kwamahano","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","52MH5CafZg9","2016-03-31T00:00:00Z",1,NA,"35","1",NA,"31",1,1,"","","pouzYDDLhu7",1,NA,NA,0.35,"L0400301m2",NA,NA
"1794","M4","Palobolo","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","2Zy882qHx74","2016-01-27T00:00:00Z",1,NA,"71a","1",NA,"71a",0,1,"","","GJ7i5X9iLm9",0.02,NA,NA,0.17,"L0600201m4",NA,NA
"1795","M5","Lugalama","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UKqsMYWu6S2","2016-04-06T00:00:00Z",1,NA,"31","1",NA,"35",0,2,"2","","",6,NA,NA,NA,"",NA,NA
"1796","M4","Potoigepachu","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","6L8XQ2ivNNB","2016-02-01T00:00:00Z",1,NA,"21","4",NA,"",0,1,"","","vYaNrPvkj65",0.03,NA,NA,0.39,"L0701404M4",NA,NA
"1797","M3","Garden opposite home","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","K28KewnXpk2","2015-08-17T00:00:00Z",1,NA,"71a","1",NA,"71a",1,1,"","","fn1AAiNaKP4",0.02,NA,NA,0.88,"L0300601M3",NA,NA
"1798","M3","Awage1","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Zsq7RscRsJA","2015-12-27T00:00:00Z",1,NA,"11","1",NA,"11",1,1,"","","GT1DDCNnZ8",0.03,NA,NA,2.3,"L0600901M3",NA,NA
"1799","M4","Waka","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3eWkuw2PPtA","2015-10-09T00:00:00Z",1,NA,"71a","1",NA,"71a",1,1,"","","VHrSAJJ4VF4",1.5,NA,NA,1.14,"L0300602M4",NA,NA
"1800","M5","Rushebeya2","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UYwovny68h","2016-04-27T00:00:00Z",4,NA,"","4",NA,"",0,1,"","","7SpS6fEeTx8",0.28,NA,NA,0.17,"L0401203m5",NA,NA
"1801","M1","Efoyenju","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","vkQ3CHAz8S2","2016-04-05T00:00:00Z",1,NA,"13","1",NA,"35",0,1,"","","SZKqMZg1pr4",0.05,NA,NA,0.05,"L0400201m1",NA,NA
"1802","M3","Matooke","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","VQjx1ubsk84","2015-09-08T00:00:00Z",1,NA,"71a","1",NA,"71a",0,1,"","","o1VkbLTgJ63",0.01,NA,NA,0.16,"L0300302m3",NA,NA
"1803","M4","Komolo","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","Te4C6DJXQq6","2016-07-24T00:00:00Z",1,NA,"13","4",NA,"",0,1,"","","mFseYaBuPv6",0.055,1,1,1,"L0100102M4",NA,NA
"1804","M1","Kisabo 1","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","XBSg6BUGH3","2016-01-27T00:00:00Z",1,NA,"11","1",NA,"11",0,2,"1","","",1,NA,NA,NA,"L0600501m1",NA,NA
"1805","M1","Ngwengwe","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","wJPLc9G7D59","2016-02-03T00:00:00Z",1,NA,"11","1",NA,"47",1,1,"","","LcVLAKvqYT3",0.2,NA,NA,1.18,"L0600703m1",NA,NA
"1806","M1","Nihamba","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","n4TwADF35","2016-04-13T00:00:00Z",1,NA,"304","1",NA,"304",0,1,"","","4FQ2Yi7oSm7",0.01,NA,NA,0.02,"L0401103m1",NA,NA
"1807","M2","Ebogbog","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","E9xodbJqWb8","2016-02-08T00:00:00Z",1,NA,"22","4",NA,"",0,1,"","","Tip7hW91Wm7",0.04,NA,NA,0.16,"L0700701m2",NA,NA
"1808","M4","Potoyao","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uNqoVbaZpG3","2016-01-19T00:00:00Z",1,NA,"22","4",NA,"",0,2,"2","","",12,NA,NA,NA,"",NA,NA
"1809","M2","Polana","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","jsuqiyHhZp3","2016-02-04T00:00:00Z",4,NA,"","1",NA,"31",0,1,"","","45sGgBXfP",0.02,NA,NA,0.25,"L0701403m2",NA,NA
"1810","M3","Agovu","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","kyXkjdQuZSA","2016-07-24T00:00:00Z",1,NA,"11","1",NA,"13",0,1,"","","A4Q1nyjqjB4",0.05,1,1,0.47,"L0100202m3",NA,NA
"1811","M1","Naserebwe","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","B77fdVMrcbB","2015-10-19T00:00:00Z",1,NA,"11","1",NA,"31",1,1,"","","GJukpqAqL67",1,NA,NA,0.15,"L0200201m1",NA,NA
"1812","M2","Komolo","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","3WbmqA7gbk2","2016-07-13T00:00:00Z",4,NA,"","1",NA,"22",0,1,"","","Zxeu8bNy948",0.082,3,1,0.249,"L0101103M2",NA,NA
"1813","M6","Makozo","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","HWUQqfGSi37","2015-10-27T00:00:00Z",1,NA,"54","1",NA,"54",0,1,"","","69DVStJTh6A",0.01,NA,NA,0.62,"L0200602M6",NA,NA
"1814","M2","Oruda","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Xab6HD3Zh47","2016-01-15T00:00:00Z",1,NA,"22","1",NA,"31",0,1,"","","3MRTz1xi4x",0.2,NA,NA,1.67,"L0600404m2",NA,NA
"1815","M2","Muchunga","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","YTTV9E8N5B7","2016-07-18T00:00:00Z",1,NA,"11","1",NA,"35",0,1,"","","XymVnHSNUq6",0.06,3,1,0.519,"L0100403M2",NA,NA
"1816","M3","Logodo","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","3WbmqA7gbk2","2016-07-13T00:00:00Z",4,NA,"","1",NA,"31",0,1,"","","AT8q6wxjCM7",0.234,5,1,0.271,"L0101103M3",NA,NA
"1817","M5","Forest garden 2","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","mUQGMG1UT55","2015-08-10T00:00:00Z",4,NA,"","1",NA,"22",0,1,"","","yFoc7mWtNe2",0.02,NA,NA,0.06,"L0300202M5",NA,NA
"1818","M3","Forest garden 2","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","CLcgNTsm4y7","2015-10-08T00:00:00Z",1,NA,"11","1",NA,"11",1,1,"","","2Z7aYosBqP9",0.1,NA,NA,1.63,"L0301102M3",NA,NA
"1819","M3","Wansi","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","yydJpRV8pPB","2016-01-05T00:00:00Z",1,NA,"71a","1",NA,"21",0,1,"","","eUArNfQgeF5",0.5,NA,NA,0.33,"L0200601m3",NA,NA
"1820","M6","Rusebeya","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","akR9WC1ESX","2016-04-15T00:00:00Z",1,NA,"22","1",NA,"22",0,2,"1","","",0.3,NA,NA,NA,"L0401201m6",NA,NA
"1821","M6","Forest garden 2","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z",1,NA,"22","1",NA,"22",0,2,"2","","",0.5,NA,NA,NA,"",NA,NA
"1822","M1","Polonino","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","EQM92niTjw","2016-02-05T00:00:00Z",1,NA,"42","4",NA,"",0,1,"","","kpF7DRowze3",0.6,NA,NA,0.87,"L0700601m1",NA,NA
"1823","M2","Lumonde","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","vPv6VoT5Hx6","2015-09-11T00:00:00Z",1,NA,"22","1",NA,"31",0,1,"","","nYh8Uirihr6",0.08,NA,NA,0.06,"L0300503m2",NA,NA
"1824","M1","Kagano1","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","GEpVmB1chZ","2016-04-08T00:00:00Z",1,NA,"87","1",NA,"31",0,1,"","","U431mdUsYJ5",0.05,NA,NA,0.03,"L0401003m1",NA,NA
"1825","M4","Bamba","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UKqsMYWu6S2","2016-04-06T00:00:00Z",1,NA,"23","1",NA,"35",0,2,"2","","",3,NA,NA,NA,"",NA,NA
"1826","M2","Polooduru","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","qGGstvM2E46","2016-02-04T00:00:00Z",1,NA,"11","1",NA,"42",0,1,"","","3uJ6dg4mrB6",0.02,NA,NA,0.7,"Lo701203M2",NA,NA
"1827","M5","Hefoyomuka","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Kq42xQGSvu4","2016-04-14T00:00:00Z",1,NA,"71a","1",NA,"11",0,1,"","","EsLhCwdZpZB",0.05,NA,NA,0.1,"L0400401m4",NA,NA
"1828","M1","Onidyeri","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","pMDUa1EHvb","2016-01-15T00:00:00Z",1,NA,"11","4",NA,"",0,1,"","","oGaG3Twcfz2",0.1,NA,NA,0.97,"L0600502M1",NA,NA
"1829","M3","Bijanjalo garden","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LXeBkVStet6","2015-09-07T00:00:00Z",1,NA,"31","1",NA,"71a",0,1,"","","C6tSp1UjfC8",0.02,NA,NA,0.15,"L0300702M3",NA,NA
"1830","M1","Emanga","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","8WWivGcFUz5","2015-07-30T00:00:00Z",1,NA,"31","1",NA,"11",0,1,"","","WJAW3Q2HGd2",2,NA,NA,1.07,"L0301101M1",NA,NA
"1831","M1","Gushu","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","2TsiWCE9wU3","2016-01-04T00:00:00Z",1,NA,"54","1",NA,"71a",0,1,"","","furUKp9fPi3",0.25,NA,NA,0.13,"L0200703m1",NA,NA
"1832","M6","Forest garden 3","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","mUQGMG1UT55","2015-08-10T00:00:00Z",4,NA,"","1",NA,"31",0,1,"","","wsb1HpEdYc2",0.02,NA,NA,0.13,"L0300202M6",NA,NA
"1833","M4","Tree garden","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","oimuabaAoj4","2015-10-13T00:00:00Z",1,NA,"304","1",NA,"304",3,1,"","","8oejAtNF2Q5",1.01,NA,NA,0.3,"L0300404M4",NA,NA
"1834","M3","Kibala","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","WmaX2iuVse5","2016-04-06T00:00:00Z",4,NA,"","4",NA,"",0,1,"","","HcsRUQNU768",0.09,NA,NA,0.1154,"L0400302M3",NA,NA
"1835","M4","Katali","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Mc7EjdDK3M3","2016-04-06T00:00:00Z",1,NA,"31","1",NA,"35",1,1,"","","Tg5bwgeW9i7",0.2,NA,NA,0.09,"L0400403M4",NA,NA
"1836","M5","Mukasoli","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","nG6geyTvwq7","2015-09-05T00:00:00Z",1,NA,"11","4",NA,"",0,1,"","","erXB5HA1kB",0.6,NA,NA,0.24,"L0300703m5",NA,NA
"1837","M1","Emanju","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","ve5Vid3J3j2","2015-08-16T00:00:00Z",1,NA,"11","1",NA,"11",0,1,"","","XBmjXyKVtUB",0.5,NA,NA,1.1,"L0300804m1",NA,NA
"1838","M2","Home garden","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","RnembMKrW72","2015-08-13T00:00:00Z",1,NA,"11","1",NA,"11",0,1,"","","S5MzJgWxUn3",0.02,NA,NA,0.302,"L0300701M2",NA,NA
"1839","M2","Potoiteyao","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","ZHkM7aJSPR8","2016-01-26T00:00:00Z",1,NA,"21","1",NA,"21",1,1,"","","eSSLcXZ1ST9",0.03,NA,NA,0.58,"L0700902M2",NA,NA
"1840","M2","Ahakarambi","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","v29v4CgCb9A","2016-04-07T00:00:00Z",1,NA,"32","1",NA,"31",0,1,"","","9KM2TMNJsB4",0.5,NA,NA,0.142,"L0400102M2",NA,NA
"1841","M1","Obugo","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","U7Y9xmtZk89","2016-07-18T00:00:00Z",1,NA,"31","1",NA,"11",0,1,"","","qZKdbWMtUQ2",0.05,3,1,0.42,"L0100701m1",NA,NA
"1842","M1","Bumasumba","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","1Mcd53U8Qb4","2015-10-22T00:00:00Z",1,NA,"54","1",NA,"54",0,1,"","","uZxp4pwbWa3",0.02,NA,NA,0.14,"L0200402M1",NA,NA
"1843","M1","Widur","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","7yhK3asbcg8","2016-01-20T00:00:00Z",1,NA,"11","1",NA,"11",0,1,"","","2xpWcdnSiE6",0.008,NA,NA,0.05,"L0700602M1",NA,NA
"1844","M3","Manimilo","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","ve5Vid3J3j2","2015-08-16T00:00:00Z",1,NA,"21","1",NA,"21",0,1,"","","znPibhJCfCB",0.9,NA,NA,0.24,"L0300804m3",NA,NA
"1845","M3","Tiika anvu","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","TTKHU3eLS44","2016-07-15T00:00:00Z",1,NA,"21","1",NA,"21",0,1,"","","5pU1NE72u19",0.156,2,1,0.36,"L0100201M3",NA,NA
"1846","M3","Mazaki","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","Lsy3YMkKGP2","2016-07-23T00:00:00Z",1,NA,"43","1",NA,"21",1,1,"","","yjxKomvGaJ4",0.045,2,1,0.43,"L0100101M3",NA,NA
"1847","M3","Komolo","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","8r9jJ38EDF2","2016-07-17T00:00:00Z",4,NA,"","4",NA,"",0,1,"","","wj7Jcwbu9a5",1,15,1,1,"L0100601M3",NA,NA
"1848","M3","Potoingetpachu","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","7yhK3asbcg8","2016-01-20T00:00:00Z",1,NA,"22","1",NA,"13",0,1,"","","g2tm64cVTB4",0.005,NA,NA,0.22,"L0700602M3",NA,NA
"1849","M4","Nabikingi","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","QT4VeJxXHv4","2015-11-20T00:00:00Z",1,NA,"11","1",NA,"26",2,1,"","","yw14H64xku9",0.07,NA,NA,0.2,"L0201103M4",NA,NA
