Field ID,Field name,Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,ag2a_vs_2b1,ag2a_vs_2b1_other,ag2a_vs_2b2_1,ag2a_vs_2c,ag2a_vs_2c_other,ag2a_vs_2d1,ag2a_04,ag2a_07,ag2a_08,ag2a_08_other,gps_coords,ag3a_02_1,ag3a_02_2,ag3a_02_2_1,ag2a_09,ag2a_vs_08a,ag2a_vs_8b,ag2a_vs_8c
M1,Shamba la mnazi,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",zRYovaahru9,2014-09-30T00:00:00Z,1,,12,4,,,10,1,,,6ThVTGoyVqA,19.7,10.0,2,11.5,M1 NDOHELE,886,1.0
M3,Shamba la kati,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",MqCGGaKzuz2,2014-08-11T00:00:00Z,1,,12,4,,,1,1,,,4syykM9pDqA,5.0,150.0,1,2.7,M3- mariam,430,1.0
M3,Masimbani,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",iRjEJTUQTW4,2014-09-27T00:00:00Z,1,,14,4,,,1,1,,,5waUbvAJyw2,0.3,5.0,1,1.4,M3-Mtemi,318,1.0
M2,Nyumbani 1,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ywS4MJJe4cB,2015-08-05T00:00:00Z,1,,11,4,,,0,1,,,mwrS7Q8iqd4,0.002,0.0,1,0.2,M2-mgaya,0,0.0
M2,Kona,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hwqvpwm7Wz7,2014-12-24T00:00:00Z,1,,11,4,,,4,1,,,ewy4nvD3AY2,1.5,25.0,1,2.9,M2 KIBONA,746,1.0
M1,Shamba la Nyumbani 1,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",ZSL3mumZ4X8,2014-08-12T00:00:00Z,1,,11,1,,11,3,1,,,vdwFdxitMi8,0.1,1.0,1,4.0,M1-kilangi,660,1.0
M3,Majengon 2,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",tQBVYhTSUx5,2014-10-06T00:00:00Z,1,,12,4,,,1,1,,,VK8GiLiijS2,1.5,32.0,1,1.0,M3-viambe,254,1.0
M2,Juu,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",piP7A67YkU7,2015-08-31T00:00:00Z,1,,11,4,,,5,1,,,jb9pSzJq5Z7,0.8,15.0,1,5.5,M2 MARIA,618,1.0
M2,Uyaule,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",RbeUER44T9B,2014-09-28T00:00:00Z,1,,11,4,,,2,1,,,SXp4EVHoUM7,0.4,4.0,1,2.4,M2 MUNGULU,455,1.0
M2,Lyanika,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",ZAXs3MY83J,2014-08-13T00:00:00Z,1,,11,4,,,1,1,,,kZCmF1t4RG5,2.0,20.0,1,1.2,M2 Nzalalila,417,1.0
M1,Shamba la Idandu,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",Mf1iaj3mXF6,2014-08-11T00:00:00Z,1,,12,4,,,18,2,1,,,14.0,4.0,2,0.0,0,0,0.0
M3,Nyumbani,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hwqvpwm7Wz7,2014-12-24T00:00:00Z,1,,16,4,,,2,1,,,wNEmehTD86B,0.2,5.0,1,3.4,M3 KIBONA,529,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",vCAfAwy9KTA,2014-12-24T00:00:00Z,1,,11,4,,,1,1,,,vqrsyqdRsV8,0.0,0.0,1,1.6,M1 SADALA,337,1.0
M3,Nyumbani mpakani,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",JbsDyyJEsp2,2015-01-14T00:00:00Z,2,,,4,,,1,1,,,Re2gKPbaz52,1.0,15.0,1,1.2,M3 SANZAGE,366,1.0
M2,Bondeni 1,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",yku5wXeXnu9,2015-08-08T00:00:00Z,1,,12,4,,,2,1,,,CJez1VRxQ7A,2.5,45.0,1,0.3,M1-magulu,0,0.0
M2,Itala,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KyapRja3Pi6,2014-12-28T00:00:00Z,1,,11,4,,,1,1,,,YLJMijMhfU3,7.5,105.0,1,0.5,M2 FILBET,265,1.0
M1,Shamba la Nyumbani,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",MqCGGaKzuz2,2014-08-11T00:00:00Z,1,,12,4,,,1,1,,,NZnnfgDGMz,0.0,0.0,1,1.1,M1-mariam,278,1.0
M3,Mlimani,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",JdnGCqPhcWB,2014-12-09T00:00:00Z,1,,16,4,,,2,1,,,mWiQk79ckAA,0.652,7.0,1,3.1,M3-msanga,12528,1.0
M1,Shamba la Nyumbani,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4FP6ukTTsQ8,2014-08-11T00:00:00Z,1,,12,4,,,0,1,,,pZ3KM5cdiG8,0.0,1.0,1,1.0,M1-kabengwa,304,1.0
M3,Bondeni,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",Goj6tydZtp2,2014-12-27T00:00:00Z,1,,31,4,,,1,1,,,jtynR4YncN7,2.03,30.0,1,2.4,M3 HATIBU,416,1.0
M2,Shamba la nyumbani 2,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",ZSL3mumZ4X8,2014-08-12T00:00:00Z,1,,11,1,,11,3,1,,,4aJkKVXJxQB,0.1,1.0,1,5.1,M2-kilangi,698,1.0
M1,Shamba la Nyumbani,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",GV2SBh2drm7,2014-08-11T00:00:00Z,1,,11,4,,,2,1,,,2W5ZBkVzSe3,0.0,0.0,1,1.3,M1-msemwa,347,1.0
M3,Shamba la ng'ambo,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",g2ZqebmF5z8,2014-08-13T00:00:00Z,1,,11,4,,,1,1,,,P3vdw886Zz6,1.9,19.0,1,4.3,M3 Chonya,625,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",fKYGZhSCHi5,2014-08-12T00:00:00Z,1,,11,1,,26,72,1,,,k96LzBbd7r4,0.0,0.0,1,115.5,M1-mkude,30222,1.0
M2,Shamba la kiyogosi,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4FP6ukTTsQ8,2014-08-11T00:00:00Z,1,,12,4,,,0,1,,,pjvPLUjmvK5,1.0,10.0,1,0.6,M2-kabengwa,215,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",65WUiskq7g6,2015-01-14T00:00:00Z,1,,11,4,,,17,1,,,LFyEuJvjQFB,0.5,5.0,1,18.8,M1 PAWA,1100,1.0
M4,Ngalawa Chini,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",3bdaYKw2CU5,2015-09-13T00:00:00Z,1,,31,4,,,1,1,,,QznxHcB8LwA,10.0,4.0,2,1.5,M4 MESHAKI,365,1.0
M4,Ng'ambo,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",Goj6tydZtp2,2014-12-27T00:00:00Z,1,,11,4,,,1,1,,,shNcCd26Bh2,2.1,31.0,1,1.3,M4 HATIBU,277,1.0
M1,Mlimani,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ywS4MJJe4cB,2015-08-05T00:00:00Z,1,,11,4,,,1,1,,,DYPqxnbir8,1.68,19.0,1,2.2,M1-mgaya,0,0.0
M1,Ng'ambo,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",17tw28pAwD3,2015-08-29T00:00:00Z,1,,11,4,,,3,1,,,ebrzg7KdAz9,1.0,30.0,1,2.3,M1 VITARIS,666,1.0
M2,Shamba la Bondeni,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",zddQBRJke87,2014-08-11T00:00:00Z,1,,11,4,,,3,1,,,AowDRXbw4V7,2.1,21.0,1,3.4,M2-Abakuki,536,1.0
M1,Shamba la nyumbani,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",Br9y98ZGdk8,2014-08-13T00:00:00Z,1,,11,4,,,1,1,,,FudCB4iTgRA,0.1,1.0,1,0.8,M1 Chonya,294,1.0
M2,Majengo 1,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",tQBVYhTSUx5,2014-10-06T00:00:00Z,1,,12,4,,,1,1,,,HCiVW59nNZ9,1.5,32.0,1,1.0,M2-viambe,276,1.0
M4,Mpakani,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",BP6YrbuDcL,2015-09-13T00:00:00Z,1,,12,4,,,3,1,,,RpKE3Y61YM8,1.0,18.0,1,3.7,M4 MASELA,555,1.0
M1,Mgambalenga 1,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",KWsyirYykp,2014-08-12T00:00:00Z,1,,11,1,,11,1,1,,,Gj24dFMioe,0.6,10.0,1,0.9,M1-msawanga,266,1.0
M4,Karibu na zizi,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",JbsDyyJEsp2,2015-01-14T00:00:00Z,4,,,4,,,2,1,,,LwLYWxyVML9,0.15,2.0,1,2.3,M4 SANZAGE,417,1.0
M2,Nyumbani2,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",JdnGCqPhcWB,2014-12-09T00:00:00Z,1,,16,4,,,0,1,,,77FeaFbgtk9,0.002,0.005,1,0.8,M2-msanga,3394,1.0
M1,Mdamanyafu,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",fMF9APviXm9,2015-08-11T00:00:00Z,1,,11,4,,,3,1,,,KUCPxnhSwy9,1.3,25.0,1,4.2,M1-kiowi,0,0.0
M1,Mgambalenga,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",M2LVH9ENy79,2014-08-13T00:00:00Z,1,,11,1,,26,0,1,,,nCXgFGJWjH8,4.7,47.0,1,0.5,M1 Kipira,171,1.0
M2,Shamba la kilabuni,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",SGWnjCX1hJ3,2014-08-12T00:00:00Z,1,,11,4,,,0,1,,,ZiFx5bmJZ72,0.15,5.0,1,0.8,M2-nyakunga,217,1.0
M4,Pembeni,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hfEUg9n1AW4,2014-12-28T00:00:00Z,1,,31,4,,,1,1,,,sEaXnq621s5,2.1,29.0,1,1.5,M4 JAMESI,349,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",Goj6tydZtp2,2014-12-27T00:00:00Z,1,,16,4,,,40,1,,,yCkh7nsN147,0.0,0.0,1,23.1,M1 HATIBU,1360,1.0
M3,Kijijini,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",WjvUqZyb157,2015-09-13T00:00:00Z,4,,,4,,,3,1,,,TzEdLTasM35,1.0,16.0,1,3.3,M3 MOHAMED,579,1.0
M1,Nyumbani 1,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",x3YWH9QUug,2014-12-10T00:00:00Z,1,,11,4,,,3,1,,,5Prhw6W18F5,0.002,0.0,1,1.8,M1-disa,381,1.0
M2,Lyangadupa,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",65WUiskq7g6,2014-10-04T00:00:00Z,1,,12,4,,,6,1,,,79jW5EmVWk9,6.0,1.5,2,7.6,M2 PAWA,912,1.0
M1,Mtogwambogo,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",ZeurtKQcW93,2014-12-18T00:00:00Z,1,,12,4,,,3,1,,,ggCfKXiTfhA,7.0,90.0,1,2.9,M1 JOSEPHAT,433,1.0
M3,Ng'ambo,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KkYJfxvuWf6,2014-12-24T00:00:00Z,4,,,4,,,0,1,,,czeEXYjqcz4,150.0,1.5,1,0.5,M3 FUNGAMEZA,207,1.0
M3,Ng'ambo,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",8bfdq81qVM8,2015-09-13T00:00:00Z,1,,31,4,,,1,1,,,zy2ertLE8f5,3.3,40.0,1,0.5,M3 DITRICK,152,1.0
M3,Lyenya,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",2tg6ar7zuS5,2015-09-13T00:00:00Z,1,,12,4,,,3,1,,,eQPfuzhgR44,6.2,2.0,2,5.1,M3 YASINI,645,1.0
M2,Nyamalenga 1,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",ZbDwCBkG2A5,2014-10-03T00:00:00Z,1,,11,4,,,1,1,,,PVnceNUFvb3,1.0,7.0,1,1.2,M2-dudu,357,1.0
M2,Nkwasu 1,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",mzUJUxpe7c4,2015-08-11T00:00:00Z,1,,42,4,,,2,1,,,VfpYP5AA136,0.85,9.0,1,1.2,M2-athuman,0,0.0
M2,Mdamanyafu,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ckvwCyqWX59,2015-08-05T00:00:00Z,1,,11,4,,,1,1,,,jerJEPSy6i5,1.5,30.0,1,0.9,M2-fungo,0,0.0
M2,Mgambalenga 2,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",KWsyirYykp,2014-08-12T00:00:00Z,1,,11,4,,,0,1,,,W6jLHEGazM4,1.6,52.0,1,0.5,M2-msawanga,214,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",9WWgnSHHAA6,2014-12-18T00:00:00Z,4,,11,4,,,0,1,,,qJWi5j4UWdA,0.001,0.0,1,0.5,M1-mwana,188,1.0
M2,Ng'ambo,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",gUGmee9jeJA,2015-08-30T00:00:00Z,2,,,4,,,2,1,,,URaokoefht6,0.8,18.0,1,2.4,M2 LUGANGA,435,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",qP3BigSRj28,2014-08-12T00:00:00Z,1,,11,4,,,1,1,,,p4F7JxEfkeA,0.1,1.0,1,1.1,M1 Sijali,282,1.0
M1,Bondeni 1,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",kjuUHkF5wTB,2014-12-09T00:00:00Z,1,,11,4,,,1,1,,,3K2ktnurL77,1.0,15.0,1,0.6,M1-vitali,2599,1.0
M3,Bondeni,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",5R7zjWiS4o,2014-12-24T00:00:00Z,1,,11,4,,,2,1,,,G5RjJEkcvV2,2.8,55.0,1,2.4,M3 NESTORY,413,1.0
M2,Bondeni,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",Nt5ok1nPNM7,2014-12-18T00:00:00Z,1,,11,1,,11,1,1,,,zdNtrvUob5,3.0,40.0,1,1.7,M2-mwanagatwe,356,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",A4HX8ZvF3a8,2015-08-04T00:00:00Z,1,,31,4,,,4,1,,,hTHCbFpdpG4,0.001,0.0,1,3.3,M1-mfue,0,0.0
M1,Mdambanyafu,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",ERzfUDJvVr5,2015-08-30T00:00:00Z,1,,11,4,,,1,1,,,4Fy1j4g2533,4.5,1.0,2,2.2,M1 FUSI,412,1.0
M3,Nyumbani,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",HPHgA99tPJA,2015-01-14T00:00:00Z,3,,,4,,,0,1,,,kvWtfRDqc82,0.01,0.3,1,0.8,M3 MACHIA,239,1.0
M2,Bondeni,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",8bfdq81qVM8,2015-09-13T00:00:00Z,1,,11,4,,,1,1,,,SFuaJGnDdK7,3.2,39.0,1,1.4,M2 DITRICK,302,1.0
M4,Juu,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",8bfdq81qVM8,2015-09-13T00:00:00Z,1,,11,4,,,0,1,,,GFMjZQc9L14,3.4,41.0,1,0.5,M4 DITRICK,180,1.0
M4,Nyumbani 4,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",yLS96zjnvX6,2014-12-18T00:00:00Z,1,,11,1,,11,0,1,,,6Uea2X8hzi9,0.002,0.0,1,0.4,M4-sossy,1710,1.0
M1,Shamba la Sokoni,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",VhjsvzpdVX8,2013-10-07T00:00:00Z,1,,11,1,,87,0,1,,,LwujQyxYJc3,0.9,15.0,1,1.1,M1-kitime,,
M2,Nyumbani 2,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",yLS96zjnvX6,2014-12-18T00:00:00Z,1,,11,4,,,5,1,,,b5dSzkuioZ8,0.002,0.0,1,5.9,M2-sossy,24056,1.0
M2,Shamba la ng'ambo,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",G8pqkT9RvZB,2015-01-15T00:00:00Z,1,,11,4,,,2,1,,,yQURSELpkfA,0.1,1.0,1,8.0,M2 IGEMBE,1030,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",RTnL3zMj6T,2015-08-10T00:00:00Z,1,,21,4,,,5,1,,,LsQwQPksAk2,0.0,0.0,1,3.4,M1 MAPEMBE,505,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KYf3aU1imH5,2014-12-23T00:00:00Z,1,,11,4,,,1,1,,,ShxoMZh2Fi8,0.0,0.0,1,2.8,M1 MINGA,451,1.0
M1,Njacha,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",4NfJeixyr6A,2015-08-08T00:00:00Z,1,,12,4,,,1,1,,,vJLq9hTbMB2,3.0,45.0,1,1.3,M1-mcheru,0,0.0
M1,Shamba la nyumbani,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",yPna76R7KH6,2014-08-13T00:00:00Z,1,,11,4,,,3,1,,,gVzKMR2cmY3,0.0,0.0,1,7.0,M1 Grace,884,1.0
M2,Bondeni,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",NNkYVQpfzGB,2014-12-24T00:00:00Z,1,,11,4,,,2,1,,,ZordRQCWWR2,0.0,0.0,1,4.5,M2 NKIMBILI,693,1.0
M1,Bondeni,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",tWqyJcJmuN5,2014-08-12T00:00:00Z,1,,11,1,,87,1,1,,,zowEyXAXdy,0.4,9.0,1,0.4,M1-ngomwe,171,1.0
M2,Shamba la ng'ambo,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",BcLx8GwEyf5,2014-08-12T00:00:00Z,1,,21,4,,,0,1,,,18BVPSnE6f2,2.1,21.0,1,0.7,M2 Suzana,233,1.0
M1,Shamba la Nyumbani,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",dtBzhqj3kQA,2014-08-12T00:00:00Z,1,,11,4,,,1,1,,,9ZYhrFnbyo8,0.001,1.0,1,2.1,M1-luhanga,489,1.0
M1,Shamba la Nyumbani,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",PZ5Q2bVsEX8,2014-08-12T00:00:00Z,1,,31,4,,,2,1,,,RV45Xwcr8o8,0.0,0.0,1,2.0,M1-kilasi,396,1.0
M1,Bondeni,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",w7mhEiauzv4,2015-08-08T00:00:00Z,1,,11,1,,11,0,1,,,yowiouG9z69,1.5,20.0,1,1.4,M1-makaso,0,0.0
M2,Shamba la sesa,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",j5dyUZUjo25,2014-08-12T00:00:00Z,1,,11,4,,,2,1,,,gxsNcRQPh63,1.6,38.0,1,3.6,M2-leonara,600,1.0
M1,Shamba la Juu,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",QokjJw6sDKB,2014-09-27T00:00:00Z,1,,12,4,,,1,1,,,FHdAmFq8Rj2,1.0,10.0,1,1.3,M1 Samanini,285,1.0
M2,Bondeni 2,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",kjuUHkF5wTB,2014-12-09T00:00:00Z,4,,,4,,,1,1,,,9eeRijAgG7,0.5,7.0,1,0.5,M2-vitali,1998,1.0
M1,Lyangadupa,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",RbeUER44T9B,2014-09-28T00:00:00Z,1,,12,4,,,5,1,,,XUEdiUG9yHB,9.0,2.0,2,4.9,M1 MUNGULU,771,1.0
M1,Mto ruana,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",sqDAomp7sVA,2015-08-30T00:00:00Z,1,,11,4,,,2,1,,,K6Si3kS1zK4,11.5,4.0,2,1.8,M1 LUKAS,396,1.0
M2,Itemiunga 2.,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",yhsx6xFzAD,2014-08-13T00:00:00Z,4,,,4,,,4,1,,,ouQWqSL8ZFA,3.0,30.0,1,1.8,M2 Isaya,423,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",3bdaYKw2CU5,2015-09-13T00:00:00Z,1,,11,4,,,2,1,,,1L7aTfkCyJ5,0.0,0.0,1,1.3,M1 MESHAKI,295,1.0
M2,Bondeni,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",fxSB64jdaSA,2015-08-10T00:00:00Z,1,,12,4,,,1,1,,,Kvpb9BYy3WB,0.9,11.0,1,2.3,M2-matimbwa,0,0.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",nD93MDvRgs2,2015-08-05T00:00:00Z,1,,21,4,,,2,1,,,h59zhruDfS,0.0,0.0,1,0.3,M1-matimba,0,0.0
M3,Nyumbani,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hfEUg9n1AW4,2014-12-28T00:00:00Z,1,,11,4,,,0,1,,,xYMywXFcjQA,0.0,0.0,1,0.8,M3 JAMESI,241,1.0
M1,Shamba la Ngambo,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",PrddN7Eh7v3,2015-04-21T00:00:00Z,1,,11,4,,,2,1,,,c79Sn76Zcq7,1.0,30.0,1,1.5,M1 FUNJILA,340,1.0
M1,Shamba la mjimwema,TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",N1YUZvnVaG5,2014-08-12T00:00:00Z,1,,11,4,,,1,1,,,7am7APgmxw3,1.6,24.0,1,1.0,M1-zaituni,250,1.0
M1,Shamba la nyumbani,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",NnrfSQy1dmA,2014-08-12T00:00:00Z,1,,11,4,,,0,1,,,tVtq3Ythue7,0.0,0.0,1,0.6,M1 Kanti,204,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",8bfdq81qVM8,2015-09-13T00:00:00Z,1,,11,5,,,0,1,,,LMx91Hb8YDB,0.0,0.0,1,0.3,M1 DITRICK,139,1.0
M2,Shamba la Juu,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",VxhDa2qgmM7,2014-09-27T00:00:00Z,1,,11,4,,,3,1,,,NHPn6aMLhZB,2.3,23.0,1,2.1,M2 THABIT,465,1.0
M1,Shamba la Bondeni,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",JsmhauRP8E9,2014-08-12T00:00:00Z,1,,11,1,,26,3,1,,,YxjKXpgtTeB,1.6,49.0,1,10.0,M1-yasini,827,1.0
M1,Shamba la Bondeni,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",9921bP6EeY4,2014-08-12T00:00:00Z,1,,11,1,,26,0,1,,,K94QkoPzhr,1.9,20.0,1,1.1,M1-mnyukwa,268,1.0
M1,Shamba La Nyumbani,TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",ciQdXdUfHV6,2014-09-24T00:00:00Z,1,,11,4,,,0,1,,,yMEBDNKKE94,0.8,5.0,1,0.5,M1-Mwakoga,216,1.0
M2,Bwawani,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",WjvUqZyb157,2015-09-13T00:00:00Z,4,,,4,,,1,1,,,bf2ZqhEwCn7,1.1,19.0,1,1.0,M2 MOHAMED,285,1.0
M1,Shamba la nyumbani,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",BcLx8GwEyf5,2014-08-12T00:00:00Z,1,,11,4,,,1,1,,,dycXhPBx735,0.0,0.0,1,0.7,M1 Suzana,223,1.0
M2,Juu,TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",MG8Mg2FAfw4,2015-09-09T00:00:00Z,1,,12,4,,,1,1,,,CfG9DjfP7b3,1.0,20.0,1,0.1,M2 MATIMBWA,343,1.0
M1,Korongoni,TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",onVKoJG2AfA,2014-12-27T00:00:00Z,1,,11,4,,,2,1,,,o2EaVRTFca,2.6,40.0,1,2.7,M1 SUMUNI,486,1.0
M1,Nyumbani,TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",CnNmmWuhuE4,2015-08-29T00:00:00Z,1,,11,4,,,3,1,,,ANDth48qgEB,0.0,0.0,1,1.3,M1 AUGUSTINO,345,1.0
M1,Shamba la barabarani,TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",4LtjetWmyU6,2014-08-11T00:00:00Z,1,,304,1,,304,0,1,,,ULSRwDktHs4,0.5,5.0,1,0.1,M1-Froen,53,1.0
M2,Mgambalenga juu,TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",6NYkNXf4fW6,2014-08-12T00:00:00Z,1,,11,1,,11,3,1,,,dPJuy9iYmc2,4.0,3.0,2,4.4,Juu mgambalenga,667,1.0
