"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Season","Crop.ID","Crop.name","ag5a_01","ag5a_02_1","ag5a_02_2","ag5a_03","ag5a_12_1","ag5a_20","ag5a_21","ag5a_21_other","ag5a_22","ag5a_24","ag5a_24_other","ag5a_25","ag5a_26"
"112","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","YqAFB2BMNLB","2014-09-28T00:00:00Z","short_rainy","11","",1,4800,NA,3200,"2013-12-01",1,"2","",1,"2","",NA,NA
"113","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z","long_rainy","24","Yams",1,7000,NA,490,"2014-05-01",1,"1","",1,"2","",NA,NA
"114","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","W8ZrkDDq8B","2014-09-12T00:00:00Z","short_rainy","44","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"115","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","Kte7LVWAkq7","2014-10-03T00:00:00Z","long_rainy","24","Yams",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"116","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Ta22RrxG4KB","2014-09-10T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"1","",NA,NA
"117","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QYtwXPgNBa3","2015-04-15T00:00:00Z","long_rainy","44","Palm Oil",1,110,NA,100,"2014-05-01",1,"5","",8,"2","",NA,NA
"118","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uVDhbqsgm8B","2014-09-08T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"119","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","2w6GUTeKDd","2014-09-28T00:00:00Z","long_rainy","24","Yams",1,200,NA,100,"2013-09-01",2,"","",NA,"2","",NA,NA
"120","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","tsyzA3E2k36","2014-08-24T00:00:00Z","short_rainy","11","",1,180,NA,560,"2013-10-01",2,"","",NA,"2","",NA,NA
"121","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","eaQik5x8C35","2014-09-27T00:00:00Z","short_rainy","12","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"122","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","dVULAjf4W89","2015-02-18T00:00:00Z","long_rainy","14","Bulrush Millet",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"123","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","FcfWcnPR1A6","2015-02-16T00:00:00Z","long_rainy","14","Bulrush Millet",1,0.5,NA,60,"2014-02-01",2,"","",NA,"2","",NA,NA
"124","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","wbguRJt7c17","2014-09-02T00:00:00Z","long_rainy","56","Cocoa",1,192,NA,636,"2013-10-01",2,"","",NA,"2","",NA,NA
"125","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","sSK4YGpVFE3","2015-01-02T00:00:00Z","long_rainy","47","Soyabeans",2,NA,NA,NA,"",1,"other","Burst",1,"2","",NA,NA
"126","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","nLAqDVxLW42","2014-09-26T00:00:00Z","long_rainy","24","Yams",1,2000,NA,2400,"2013-07-01",2,"","",NA,"2","",NA,NA
"127","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","v5AnXEEYcG3","2014-09-03T00:00:00Z","long_rainy","56","Cocoa",1,256,NA,848,"2013-10-01",2,"","",NA,"2","",NA,NA
"128","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","long_rainy","76","Orange",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"129","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Yt9L1fZvpf5","2014-09-15T00:00:00Z","short_rainy","75","",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"130","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","rvasPDxnwj3","2015-02-27T00:00:00Z","long_rainy","36","Bambara nuts",2,NA,NA,NA,"",1,"other","Late sowing",6,"2","",NA,NA
"131","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","go6Ch5Km3k7","2014-12-16T00:00:00Z","long_rainy","13","Sorghum",1,300,NA,300,"2014-03-01",2,"","",NA,"2","",NA,NA
"132","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","oGAiiS5KTH6","2014-09-30T00:00:00Z","long_rainy","24","Yams",1,1500,NA,700,"2013-07-01",2,"","",NA,"2","",NA,NA
"133","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","TfTiB3qRvU2","2014-09-23T00:00:00Z","short_rainy","43","",1,500,NA,600,"2014-04-01",2,"","",NA,"2","",NA,NA
"134","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","R24vZdb6HQ7","2014-09-07T00:00:00Z","long_rainy","21","Cassava",1,1350,NA,450,"2014-05-01",2,"","",NA,"2","",NA,NA
"135","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","GEgBv7HAf68","2015-02-24T00:00:00Z","short_rainy","92","",1,150,NA,300,"2014-03-01",1,"1","",3,"2","",NA,NA
"136","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","LcDR4MVNrw","2014-12-15T00:00:00Z","long_rainy","11","Maize",1,700,NA,560,"2014-06-01",2,"","",NA,"2","",NA,NA
"137","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","wGsPM221dM8","2015-03-29T00:00:00Z","long_rainy","45","Coconut",2,NA,NA,NA,"",2,"","",NA,"other","Did not harvest coconut",NA,NA
"138","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","wjL1nhwXLP","2014-08-27T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"139","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Wth4nHzDVc8","2015-01-02T00:00:00Z","long_rainy","47","Soyabeans",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"140","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","SGWDY8X7yo4","2015-03-29T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"other","Did not harvest cassava",NA,NA
"141","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","HYK4pqongQ7","2014-09-19T00:00:00Z","short_rainy","94","",1,500,NA,1000,"2013-11-01",2,"","",NA,"2","",NA,NA
"142","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","C7yu9JZpZ96","2014-09-28T00:00:00Z","short_rainy","11","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"143","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","5xb8kqgFVh9","2015-04-28T00:00:00Z","long_rainy","11","Maize",1,3,NA,210,"2014-04-01",2,"","",NA,"2","",NA,NA
"144","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","qqEgat4rGk9","2015-02-16T00:00:00Z","long_rainy","14","Bulrush Millet",2,NA,NA,NA,"",1,"other","No soil nutrients",1,"2","",NA,NA
"145","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","gggGZ6AgZ6A","2015-05-26T00:00:00Z","long_rainy","45","Coconut",1,500,NA,1500,"2013-08-01",2,"","",NA,"2","",NA,NA
"146","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uF4YRcniT69","2015-04-15T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"147","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","wtorB9F7hm5","2014-10-04T00:00:00Z","short_rainy","24","",1,5000,NA,2400,"2014-02-01",2,"","",NA,"2","",NA,NA
"148","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","KaNq8vjzJV5","2014-08-19T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"149","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","fyW9nSiREpA","2015-03-29T00:00:00Z","long_rainy","56","Cocoa",2,NA,NA,NA,"",2,"","",NA,"other","Did not harvest cocoa",NA,NA
"150","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Yt9L1fZvpf5","2014-09-15T00:00:00Z","short_rainy","45","",1,20000,NA,8000,"2014-09-01",NA,"","",NA,"","",NA,NA
"151","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","short_rainy","21","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"152","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QYtwXPgNBa3","2015-04-15T00:00:00Z","short_rainy","44","",1,220,NA,200,"2014-12-01",1,"5","",8,"2","",NA,NA
"153","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","aC1Yp9Vbbb9","2014-12-16T00:00:00Z","long_rainy","11","Maize",1,1600,NA,1120,"2013-12-01",1,"2","",1,"2","",NA,NA
"154","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","vz6UQ8NGgEA","2015-02-09T00:00:00Z","long_rainy","11","Maize",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"155","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","GAwYHaSgWn8","2014-09-07T00:00:00Z","short_rainy",NA,"",1,360,NA,900,"2013-12-01",2,"","",NA,"1","",NA,NA
"156","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","gRQgL3UsPb6","2014-08-24T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"other","Cassava was not harvested",NA,NA
"157","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","6o1LRkbmmy9","2015-05-21T00:00:00Z","short_rainy","44","",1,180,NA,900,"2014-10-01",2,"","",NA,"2","",NA,NA
"158","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z","short_rainy","56","",1,60,NA,200,"2013-12-01",2,"","",NA,"2","",NA,NA
"159","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","Jsv9PkxATh9","2014-09-10T00:00:00Z","long_rainy","75","Pineapple",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"160","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","cSN6zpcALp9","2014-12-29T00:00:00Z","long_rainy","43","Groundnut",1,700,NA,800,"2014-01-01",2,"","",NA,"2","",NA,NA
"161","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","pKpxx6da5u6","2014-08-28T00:00:00Z","long_rainy","44","Palm Oil",1,1296,NA,1080,"2013-08-01",1,"other","Heat",1,"2","",NA,NA
"162","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MdadqCNEiL","2014-12-31T00:00:00Z","long_rainy","24","Yams",1,4000,NA,4000,"2014-01-01",2,"","",NA,"2","",NA,NA
"163","GHA","Ghana Council for Scientific and Industrial Research",-0.834999084472656,10.5590000152588,"L01","UDYnaavH8U3","2015-02-17T00:00:00Z","long_rainy","13","Sorghum",2,NA,NA,NA,"",1,"2","",2,"2","",NA,NA
"164","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","vqK89X1n7z7","2014-09-10T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"165","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","GAwYHaSgWn8","2014-09-07T00:00:00Z","short_rainy","44","",2,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"166","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","eaQik5x8C35","2014-09-27T00:00:00Z","short_rainy","43","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"167","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","TVHKxGJD4T5","2014-09-12T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"1","",NA,NA
"168","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","QNH5zfmLt2B","2014-09-09T00:00:00Z","long_rainy","11","Maize",1,2,NA,300,"2013-11-01",1,"2","",1,"3","",NA,NA
"169","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","eaQik5x8C35","2014-09-27T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"","",NA,NA
"170","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","gEi4dQZTGjA","2014-12-29T00:00:00Z","long_rainy","11","Maize",1,1935,NA,3010,"2014-05-01",2,"","",NA,"2","",NA,NA
"171","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","ev9j4bGtBTB","2014-09-02T00:00:00Z","short_rainy","71","",1,600,NA,480,"2013-11-01",2,"","",NA,"2","",NA,NA
"172","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","gEi4dQZTGjA","2014-12-29T00:00:00Z","long_rainy","12","Paddy",1,540,NA,540,"2014-05-01",2,"","",NA,"2","",NA,NA
"173","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","qaB9PRByhQ7","2014-09-27T00:00:00Z","long_rainy","43","Groundnut",1,8,NA,3200,"2013-12-01",1,"other","Get wet",1,"2","",NA,NA
"174","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","2Q7MnSV2oJ5","2014-09-06T00:00:00Z","long_rainy","45","Coconut",1,260,NA,600,"2014-06-01",2,"","",NA,"","",NA,NA
"175","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","pKpxx6da5u6","2014-08-28T00:00:00Z","short_rainy","44","",1,432,NA,360,"2014-01-01",1,"other","Heat",1,"2","",NA,NA
"176","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","MdadqCNEiL","2014-12-31T00:00:00Z","long_rainy","47","Soyabeans",1,540,NA,1200,"2013-12-01",2,"","",NA,"2","",NA,NA
"177","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","zwCpRhKnPo9","2015-05-13T00:00:00Z","long_rainy","56","Cocoa",1,780,NA,2490,"2013-09-01",2,"","",NA,"2","",NA,NA
"178","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","rzTsdWdr6y3","2014-08-29T00:00:00Z","short_rainy","56","",1,180,NA,360,"2013-12-01",2,"","",NA,"2","",NA,NA
"179","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4xFbY5oyU82","2014-09-09T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"1","",NA,NA
"180","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","C7yu9JZpZ96","2014-09-28T00:00:00Z","long_rainy","24","Yams",1,1000,NA,600,"2013-09-01",2,"","",NA,"2","",NA,NA
"181","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","h7GgmuPVUH3","2014-09-08T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",NA,"","",NA,"1","",NA,NA
"182","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","WX9WPcwEjJ9","2015-03-29T00:00:00Z","long_rainy","56","Cocoa",1,6500,NA,1700,"2013-09-01",2,"","",NA,"2","",NA,NA
"183","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","CxMdVRz4Fo","2014-08-21T00:00:00Z","long_rainy","24","Yams",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"184","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","uVDhbqsgm8B","2014-09-08T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"185","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","gggGZ6AgZ6A","2015-05-26T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"186","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","yyBkps8kGBB","2014-09-13T00:00:00Z","long_rainy","21","Cassava",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"187","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","CTRQQXCQTVB","2014-09-13T00:00:00Z","long_rainy","21","Cassava",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"188","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","jCvYgt72fP4","2014-09-12T00:00:00Z","short_rainy","44","",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"189","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","4DD1mGbS2b6","2015-05-15T00:00:00Z","long_rainy","45","Coconut",1,9000,NA,900,"2013-09-01",2,"","",NA,"2","",NA,NA
"190","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","ev9j4bGtBTB","2014-09-02T00:00:00Z","short_rainy","21","",1,550,NA,275,"2013-12-01",2,"","",NA,"2","",NA,NA
"191","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","5G241XCT6VA","2014-10-02T00:00:00Z","short_rainy","24","",1,600,NA,600,"2013-10-01",2,"","",NA,"2","",NA,NA
"192","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","uF4YRcniT69","2015-04-15T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"193","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","PpJDFyaTPe6","2015-05-15T00:00:00Z","long_rainy","71","Banana",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"194","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","arUegScQDF9","2014-12-31T00:00:00Z","long_rainy","12","Paddy",1,900,NA,1400,"2014-03-01",2,"","",NA,"2","",NA,NA
"195","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","zbPhVbZ2hNA","2014-08-13T00:00:00Z","long_rainy","56","Cocoa",1,448,NA,1514.5,"2013-06-01",2,"","",NA,"2","",NA,NA
"196","GHA","Ghana Council for Scientific and Industrial Research",-0.854499816894531,9.90400123596191,"L02","Ny58V5eghz7","2014-12-29T00:00:00Z","long_rainy","11","Maize",1,1800,NA,2800,"2014-04-01",2,"","",NA,"2","",NA,NA
"197","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","E3EGXT3BJS5","2014-09-10T00:00:00Z","long_rainy","44","Palm Oil",1,6,NA,360,"2013-07-01",2,"","",NA,"1","",NA,NA
"198","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","LMzw8JsSze","2014-08-31T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"199","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","nYHDrtr9BkA","2014-09-07T00:00:00Z","short_rainy","75","",2,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"200","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","LeYiNjAjKi2","2014-09-09T00:00:00Z","long_rainy","21","Cassava",1,16,NA,7200,"2014-01-01",2,"","",NA,"1","",NA,NA
"201","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","BwcbgH6pxh9","2014-09-13T00:00:00Z","long_rainy","21","Cassava",2,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"202","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","HYK4pqongQ7","2014-09-19T00:00:00Z","short_rainy","24","",2,NA,NA,NA,"",NA,"","",NA,"","",NA,NA
"203","GHA","Ghana Council for Scientific and Industrial Research",-0.880999565124512,7.70899963378906,"L03","1YyZC8Zyxy7","2014-09-24T00:00:00Z","long_rainy","90","Chilies",1,90,NA,60,"2013-07-01",1,"1","",1,"2","",NA,NA
"204","GHA","Ghana Council for Scientific and Industrial Research",-1.49399948120117,6.55200004577637,"L04","zebc4qh1zU8","2014-08-29T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"other","Did not harvest cassava",NA,NA
"205","GHA","Ghana Council for Scientific and Industrial Research",-2.57799911499023,5.09250068664551,"L05","QYtwXPgNBa3","2015-04-15T00:00:00Z","short_rainy","21","",2,NA,NA,NA,"",2,"","",NA,"2","",NA,NA
"206","GHA","Ghana Council for Scientific and Industrial Research",-0.510699272155762,5.72800064086914,"L06","4TD5PFFKHJ7","2014-09-13T00:00:00Z","long_rainy","21","Cassava",1,25,NA,3750,"2013-07-01",NA,"","",NA,"","",NA,NA
