"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Field.ID","Field.name","ag10_vs_1","ag10_vs_2","ag10_vs_2_1","ag10_vs_2_2","ag10_vs_2_3","ag10_vs_2_4","ag10_vs_2_5","ag10_vs_2_6","ag10_vs_2_7","ag10_vs_2_8","ag10_vs_2_9","ag10_vs_2_50","ag10_vs_2_51","ag10_vs_2_other","ag10_vs_3","ag10_vs_3_other"
"1690","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z","M2","Church garden 1",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1691","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","2Zy882qHx74","2016-01-27T00:00:00Z","M3","Kiapine",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1692","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","1DKzT4xkSq9","2015-09-11T00:00:00Z","M1","Home garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1693","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","vkQ3CHAz8S2","2016-04-05T00:00:00Z","M2","Halugulu",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1694","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","YTTV9E8N5B7","2016-07-18T00:00:00Z","M3","Injo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1695","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","pMDUa1EHvb","2016-01-15T00:00:00Z","M2","Kibureni",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1696","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","Uvc1cgf5XM9","2016-02-05T00:00:00Z","M4","Polomogo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1697","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","jsuqiyHhZp3","2016-02-04T00:00:00Z","M1","Polchoki",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1698","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","tNWzZ2EiTjA","2016-07-25T00:00:00Z","M3","Sambya",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1699","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","QybMet9zZh8","2016-01-06T00:00:00Z","M5","Gweruguru",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1700","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","K28KewnXpk2","2015-09-04T00:00:00Z","M1","Home garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1701","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","fqBewDc4e89","2016-07-28T00:00:00Z","M3","Godo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1702","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","B77fdVMrcbB","2015-10-19T00:00:00Z","M2","Shikango",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1703","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","i5k7QWkLJw8","2016-02-03T00:00:00Z","M3","Bihimba musili",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1704","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","kyXkjdQuZSA","2016-07-24T00:00:00Z","M2","Koka",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1705","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","gVnZfUnJ4V","2016-07-12T00:00:00Z","M2","Komolo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1706","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","2Zy882qHx74","2016-01-27T00:00:00Z","M1","Pajaka",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1707","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","xJ36NSni7X2","2016-04-24T00:00:00Z","M4","Gihinga",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1708","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","3csKwZMd8vA","2016-01-06T00:00:00Z","M1","Nakungu",1,"51","","",NA,"","","","","",NA,NA,"t","Pigs",1,NA
"1709","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","L3z2GfyVdH5","2015-08-10T00:00:00Z","M2","Lumonde",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1710","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","pfmDHWctSE3","2015-09-11T00:00:00Z","M2","Forest garden 1",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1711","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UYwovny68h","2016-04-27T00:00:00Z","M1","Rushungu",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1712","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","pMDUa1EHvb","2016-01-15T00:00:00Z","M3","Andra",1,"7","","",NA,"","","","t","",NA,NA,"","",1,NA
"1713","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","oimuabaAoj4","2015-10-13T00:00:00Z","M3","Forest garden 1",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1714","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","bT98NEoYxz6","2016-01-16T00:00:00Z","M3","Potogarcia",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1715","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","8wVusWBvZSA","2015-07-29T00:00:00Z","M3","Forest garden 1",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1716","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","mUQGMG1UT55","2015-08-10T00:00:00Z","M4","Beans near the forest",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1717","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","J4NQk5mWMXA","2016-02-07T00:00:00Z","M2","Deroketch",1,"2","","t",NA,"","","","","",NA,NA,"","",1,NA
"1718","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","WmaX2iuVse5","2016-04-06T00:00:00Z","M1","Bishimbo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1719","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","thYGMAV5F28","2016-01-13T00:00:00Z","M1","Gwakanyuma",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1720","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","fqBewDc4e89","2016-07-28T00:00:00Z","M1","Banda",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1721","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","oimuabaAoj4","2015-10-13T00:00:00Z","M1","Home garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1722","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","K28KewnXpk2","2015-09-04T00:00:00Z","M5","Forest garden 3",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1723","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","i5k7QWkLJw8","2016-02-03T00:00:00Z","M5","Gwamuhanda",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1724","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","TdHhH26Qsi9","2016-03-22T00:00:00Z","M2","Kumuluka",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1725","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","hFv6mHJEwd5","2016-01-28T00:00:00Z","M2","Gwelugulu",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1726","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","PxqUsT3Kg39","2016-02-05T00:00:00Z","M4","Poloyawo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1727","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","4YxLyEvHcr2","2016-07-26T00:00:00Z","M1","Balili",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1728","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","HWUQqfGSi37","2015-10-27T00:00:00Z","M5","Nabahana II",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1729","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","3csKwZMd8vA","2016-01-06T00:00:00Z","M2","Nabweko",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1730","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","TTKHU3eLS44","2016-07-15T00:00:00Z","M4","Koka anvu",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1731","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Mc7EjdDK3M3","2016-04-06T00:00:00Z","M2","Bugara II",1,"8","","",NA,"","","","","t",NA,NA,"","",1,NA
"1732","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","h2NJwtqVTd2","2016-01-10T00:00:00Z","M4","Avaca",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1733","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","hiJdT15von9","2015-11-20T00:00:00Z","M2","Home garden 2",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1734","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","Yz9QZdfbFV","2015-11-24T00:00:00Z","M2","Across the road garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1735","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","vsXLkjJ58x2","2016-07-27T00:00:00Z","M3","Kulukaku",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1736","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","jim2m9kx6y4","2015-12-26T00:00:00Z","M1","Home garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1737","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","x16vgM9iGq3","2016-02-07T00:00:00Z","M2","Polokal",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1738","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","VHVUj6zT8c6","2016-07-17T00:00:00Z","M3","Arah 2",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1739","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","r8r378XZhzA","2015-08-10T00:00:00Z","M4","Lusuku",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1740","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","GPDYh6MvUT3","2016-04-01T00:00:00Z","M3","Kisagala",1,"8","","",NA,"","","","","t",NA,NA,"","",2,NA
"1741","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","x3KJboY4Wn4","2016-02-03T00:00:00Z","M3","Potoeme",1,"1 2 7","t","t",NA,"","","","t","",NA,NA,"","",2,NA
"1742","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","bUbW5XZNtd3","2015-10-27T00:00:00Z","M1","Waka",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1743","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","jim2m9kx6y4","2015-12-26T00:00:00Z","M3","Roadside garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1744","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","WMFdhZg7RN5","2015-10-23T00:00:00Z","M2","Eskinyi",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1745","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","GPDYh6MvUT3","2016-04-01T00:00:00Z","M1","Rusebeya",1,"8","","",NA,"","","","","t",NA,NA,"","",1,NA
"1746","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","CLcgNTsm4y7","2015-10-08T00:00:00Z","M7","Kasoli garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1747","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","LEzTDqKV6f3","2016-04-06T00:00:00Z","M2","Kurugo",1,"7","","",NA,"","","","t","",NA,NA,"","",1,NA
"1748","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","wEEPeGoe7x7","2016-07-31T00:00:00Z","M1","Ocheli",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1749","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","mjcdtjVVCA6","2016-02-06T00:00:00Z","M6","Polomabre",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1750","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GwMi53segV4","2015-10-20T00:00:00Z","M2","Bunaliba",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1751","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","EQM92niTjw","2016-02-05T00:00:00Z","M3","Tetughu",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1752","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","mjcdtjVVCA6","2016-02-06T00:00:00Z","M2","Polyawo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1753","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","kJPFgVkrzr8","2016-02-03T00:00:00Z","M2","Banda",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1754","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","2TsiWCE9wU3","2016-01-04T00:00:00Z","M2","Banamea",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1755","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UBoKCmEGFXB","2016-04-05T00:00:00Z","M2","Bishaki",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1756","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UBoKCmEGFXB","2016-04-05T00:00:00Z","M4","Bisiibo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1757","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","NmseUo1CjBA","2015-12-26T00:00:00Z","M1","Embiyo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1758","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z","M6","Murukono",1,"1 2 7","t","t",NA,"","","","t","",NA,NA,"","",2,NA
"1759","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Zsq7RscRsJA","2015-12-27T00:00:00Z","M1","Kalanga",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1760","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","43ozar7mLV6","2016-01-27T00:00:00Z","M2","Emanga1",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1761","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","WKmRQnKoHA8","2016-02-01T00:00:00Z","M4","Andra",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1762","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","kAKQZBMLkGA","2016-01-29T00:00:00Z","M3","Muka",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1763","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","f52oa28ri63","2016-01-09T00:00:00Z","M2","Kyana",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1764","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","k6Z9D2Z16q9","2015-10-10T00:00:00Z","M4","Kasoli",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1765","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","LEzTDqKV6f3","2016-04-06T00:00:00Z","M3","Mabande",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1766","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","h2NJwtqVTd2","2016-01-10T00:00:00Z","M3","Oni",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1767","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","fYfZbzp5Nv8","2016-01-07T00:00:00Z","M2","Nabutasi",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1768","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","Uvc1cgf5XM9","2016-02-05T00:00:00Z","M2","Polonino",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1769","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","rR4rphkhyt6","2016-07-14T00:00:00Z","M2","Biito",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1770","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Kq42xQGSvu4","2016-04-14T00:00:00Z","M3","Muka",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1771","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","fUwjdZnv1x2","2016-01-17T00:00:00Z","M2","Pungula",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1772","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","8WWivGcFUz5","2015-07-30T00:00:00Z","M3","Kubikajo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1773","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","Yz9QZdfbFV","2015-11-24T00:00:00Z","M1","Home garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1774","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","dxNCxyUf9J5","2016-01-14T00:00:00Z","M2","Potoyenapera",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1775","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","r8r378XZhzA","2015-08-10T00:00:00Z","M2","Engulu2",1,"2","","t",NA,"","","","","",NA,NA,"","",1,NA
"1776","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Kq42xQGSvu4","2016-04-14T00:00:00Z","M6","Heifekundo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1777","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","nf2b6XaXDy3","2016-01-20T00:00:00Z","M2","Potoyao",1,"1","t","",NA,"","","","","",NA,NA,"","",1,NA
"1778","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Gr3yWAqnod7","2016-01-14T00:00:00Z","M4","Gwamukera",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1779","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","4Ltk7eBsFy2","2016-01-12T00:00:00Z","M4","Ibaale Musili",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1780","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","EQM92niTjw","2016-02-05T00:00:00Z","M2","Polmogo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1781","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GwMi53segV4","2015-10-20T00:00:00Z","M3","Luteba",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1782","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","EQUQxBxxA28","2016-07-25T00:00:00Z","M3","Ejesi",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1783","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","QybMet9zZh8","2016-01-06T00:00:00Z","M6","Kyakribu",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1784","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","CLcgNTsm4y7","2015-10-08T00:00:00Z","M4","Forest garden 3",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1785","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","fYfZbzp5Nv8","2016-01-07T00:00:00Z","M1","Nashiomo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1786","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","RnembMKrW72","2015-08-13T00:00:00Z","M1","Grave yard garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1787","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z","M7","Mumucamo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1788","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z","M3","Mamatongo",1,"1 2 7","t","t",NA,"","","","t","",NA,NA,"","",1,NA
"1789","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z","M5","Forest garden",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1790","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","mpqcPSFDpCB","2016-02-03T00:00:00Z","M3","Andra",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1791","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","52MH5CafZg9","2016-03-31T00:00:00Z","M2","Kwamahano",1,"2","","t",NA,"","","","","",NA,NA,"","",1,NA
"1792","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","2Zy882qHx74","2016-01-27T00:00:00Z","M4","Palobolo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1793","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UKqsMYWu6S2","2016-04-06T00:00:00Z","M5","Lugalama",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1794","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","6L8XQ2ivNNB","2016-02-01T00:00:00Z","M4","Potoigepachu",1,"1 2 7","t","t",NA,"","","","t","",NA,NA,"","",2,NA
"1795","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","K28KewnXpk2","2015-08-17T00:00:00Z","M3","Garden opposite home",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1796","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Zsq7RscRsJA","2015-12-27T00:00:00Z","M3","Awage1",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1797","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3eWkuw2PPtA","2015-10-09T00:00:00Z","M4","Waka",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1798","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UYwovny68h","2016-04-27T00:00:00Z","M5","Rushebeya2",1,"8","","",NA,"","","","","t",NA,NA,"","",2,NA
"1799","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","vkQ3CHAz8S2","2016-04-05T00:00:00Z","M1","Efoyenju",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1800","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","VQjx1ubsk84","2015-09-08T00:00:00Z","M3","Matooke",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1801","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","Te4C6DJXQq6","2016-07-24T00:00:00Z","M4","Komolo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1802","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","XBSg6BUGH3","2016-01-27T00:00:00Z","M1","Kisabo 1",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1803","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","wJPLc9G7D59","2016-02-03T00:00:00Z","M1","Ngwengwe",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1804","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","n4TwADF35","2016-04-13T00:00:00Z","M1","Nihamba",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1805","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","E9xodbJqWb8","2016-02-08T00:00:00Z","M2","Ebogbog",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1806","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uNqoVbaZpG3","2016-01-19T00:00:00Z","M4","Potoyao",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1807","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","jsuqiyHhZp3","2016-02-04T00:00:00Z","M2","Polana",1,"7","","",NA,"","","","t","",NA,NA,"","",2,NA
"1808","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","kyXkjdQuZSA","2016-07-24T00:00:00Z","M3","Agovu",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1809","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","B77fdVMrcbB","2015-10-19T00:00:00Z","M1","Naserebwe",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1810","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","3WbmqA7gbk2","2016-07-13T00:00:00Z","M2","Komolo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1811","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","HWUQqfGSi37","2015-10-27T00:00:00Z","M6","Makozo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1812","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Xab6HD3Zh47","2016-01-15T00:00:00Z","M2","Oruda",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1813","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","YTTV9E8N5B7","2016-07-18T00:00:00Z","M2","Muchunga",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1814","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","3WbmqA7gbk2","2016-07-13T00:00:00Z","M3","Logodo",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1815","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","mUQGMG1UT55","2015-08-10T00:00:00Z","M5","Forest garden 2",1,"2","","t",NA,"","","","","",NA,NA,"","",2,NA
"1816","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","CLcgNTsm4y7","2015-10-08T00:00:00Z","M3","Forest garden 2",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1817","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","yydJpRV8pPB","2016-01-05T00:00:00Z","M3","Wansi",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1818","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","akR9WC1ESX","2016-04-15T00:00:00Z","M6","Rusebeya",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1819","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z","M6","Forest garden 2",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
"1820","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","EQM92niTjw","2016-02-05T00:00:00Z","M1","Polonino",2,"","","",NA,"","","","","",NA,NA,"","",NA,NA
