"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Livestock.code","Animal.name","ag10a_05_1","ag10a_05_2","ag10a_05_3","ag10a_19","ag10a_20","ag10a_21","ag10a_24","ag10a_25","ag10a_26","ag10a_27","ag10a_33","ag10a_34","ag10a_vs_01","ag10a_vs_02","ag10a_vs_03","ag10a_vs_04"
"430","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","vdieyWj8obA","2015-11-07T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,4,6,NA,NA
"431","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","VM1oxfq9wgB","2015-12-14T00:00:00Z","10","CHICKENS",5,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"432","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","pYrS9Lnoio5","2015-10-06T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,7,1,NA,2
"433","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","PGN47oqwcT6","2016-10-10T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,7,3,NA,NA
"434","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","1aHi48GS6A5","2016-07-01T00:00:00Z","7","GOATS",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"435","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","ob6Go1epkY4","2016-08-22T00:00:00Z","10","Chickens",6,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"436","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","GJymWVjaQVB","2016-02-03T00:00:00Z","7","GOATS",5,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"437","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","C3b2zHKsNU3","2016-08-24T00:00:00Z","2","Cows",1,0,0,2,NA,NA,2,NA,NA,NA,2,NA,3,7,NA,NA
"438","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","cuVuG6WmhC5","2016-02-11T00:00:00Z","10","CHICKENS",1,NA,NA,1,3,12000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"439","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","seXpFZmj3a","2016-01-23T00:00:00Z","2","COWS",1,NA,NA,1,1,190000,2,NA,NA,NA,2,NA,5,5,NA,NA
"440","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","eSXVTUZDKD3","2016-07-21T00:00:00Z","7","GOATS",5,NA,NA,1,2,45000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"441","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","jQRmJu3n453","2015-10-02T00:00:00Z","2","COWS",1,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,6,3,1,NA
"442","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","CGeuGzTDPV5","2015-10-01T00:00:00Z","9","PIGS",NA,1,NA,1,1,13000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"443","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","CGeuGzTDPV5","2015-10-01T00:00:00Z","2","COWS",NA,NA,1,1,1,185000,2,NA,NA,NA,2,NA,7,3,NA,NA
"444","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","nny1kAHD1A6","2015-10-08T00:00:00Z","12","RABBITS",1,NA,NA,1,100,2e+05,1,10,0,NA,2,NA,NA,NA,NA,NA
"445","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","sqHntKPZfk6","2016-05-20T00:00:00Z","8","SHEEP",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"446","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","cZWWUyRwuTA","2016-01-16T00:00:00Z","2","COWS",1,NA,NA,1,1,140000,2,NA,NA,NA,2,NA,6,4,NA,NA
"447","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","ydvLLQUM1wA","2016-07-19T00:00:00Z","7","GOATS",3,NA,NA,2,NA,NA,1,1,0,NA,2,NA,NA,NA,NA,NA
"448","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","XZQvXo5qT34","2015-10-10T00:00:00Z","2","COWS",1,NA,NA,1,1,1e+05,2,NA,NA,NA,2,NA,6,4,NA,NA
"449","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","AVbrhtAbDP5","2016-02-16T00:00:00Z","2","COWS",1,NA,NA,1,1,220000,2,NA,NA,NA,2,NA,4,6,NA,NA
"450","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","wPk7iGeM1n2","2015-12-16T00:00:00Z","6","FEMALE CALVES",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,5,5,NA,NA
"451","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","cuVuG6WmhC5","2016-02-11T00:00:00Z","7","GOATS",4,NA,NA,1,2,34000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"452","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R9DTr4peJNA","2015-11-04T00:00:00Z","10","CHICKENS",3,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"453","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","5AjH6QaGU24","2016-02-15T00:00:00Z","9","PIGS",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"454","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rYhbEL7oXj9","2016-07-26T00:00:00Z","9","PIGS",NA,2,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"455","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","J2FX8wXV8S9","2016-07-26T00:00:00Z","2","COWS",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,8,2,NA,NA
"456","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","wr5wPxGTis","2016-02-10T00:00:00Z","5","MALE CALVES",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,10,NA,NA
"457","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","wr5wPxGTis","2016-02-10T00:00:00Z","2","COWS",NA,NA,4,2,NA,NA,2,NA,NA,NA,2,NA,NA,10,NA,NA
"458","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","xRKbT2uWYL4","2016-02-04T00:00:00Z","8","SHEEP",1,NA,NA,1,1,20000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"459","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","fzVneyP9Mg7","2016-01-27T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,10,NA,NA,NA
"460","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Ag8CWapFXT9","2015-12-05T00:00:00Z","2","COWS",NA,2,NA,2,NA,NA,2,NA,NA,NA,2,NA,1,1,NA,NA
"461","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","9upFZJLCfM2","2016-01-12T00:00:00Z","8","SHEEP",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"462","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","YVG8nKF7bC4","2015-12-05T00:00:00Z","10","CHICKENS",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"463","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","e2RyT8u9Vs5","2015-12-03T00:00:00Z","2","COWS",NA,1,NA,1,1,2e+05,2,NA,NA,NA,2,NA,5,5,NA,NA
"464","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","yaHQ7ni6ar4","2016-10-13T00:00:00Z","9","PIGS",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,8,2,NA,NA
"465","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","YR25C1AKLBA","2016-05-15T00:00:00Z","8","SHEEP",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,6,4,NA,NA
"466","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R9DTr4peJNA","2015-11-04T00:00:00Z","11","DUCKS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"467","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","eSXVTUZDKD3","2016-07-21T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,7,3,NA,NA
"468","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","vvZZdLufJK3","2016-07-19T00:00:00Z","7","GOATS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"469","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","m6KCw7ZxQ47","2015-10-22T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,8,2,NA,NA
"470","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","8DoKMFq9rv7","2015-12-14T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,5,5,0,0
"471","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","m6KCw7ZxQ47","2015-10-22T00:00:00Z","9","PIGS",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"472","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","XrphaE61Jh6","2016-03-04T00:00:00Z","7","GOATS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"473","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","1tDK7dEA7q4","2016-08-22T00:00:00Z","7","Goats",4,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,3,7,NA,NA
"474","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","sohyYFGAMr9","2016-08-17T00:00:00Z","10","Chickens",13,0,NA,1,7,28000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"475","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","yyXhtLq72C2","2016-08-18T00:00:00Z","10","Chickens",2,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"476","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","yjXM15j8fo9","2016-12-10T00:00:00Z","10a","GUINEA FOWL",2,NA,NA,1,1,200,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"477","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","rkEPTagLmF8","2016-02-10T00:00:00Z","10","CHICKENS",3,NA,NA,1,1,3500,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"478","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Nq4M7PWJPS","2015-12-04T00:00:00Z","10","CHICKENS",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"479","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","TY6c2BvPeq8","2016-07-27T00:00:00Z","2","COWS",2,NA,NA,1,1,1e+05,2,NA,NA,NA,2,NA,10,NA,NA,NA
"480","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","to8Gc5JzaT7","2015-10-08T00:00:00Z","10","CHICKENS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"481","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","VDYfVRu3Q44","2016-05-18T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,10,NA,NA,NA
"482","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","bdXeZG9z586","2016-02-13T00:00:00Z","2","COWS",NA,NA,2,1,2,250000,2,NA,NA,NA,2,NA,2,8,NA,NA
"483","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z","8","SHEEP",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"484","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","XrphaE61Jh6","2016-03-04T00:00:00Z","9","PIGS",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"485","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","yaHQ7ni6ar4","2016-10-13T00:00:00Z","10","CHICKENS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"486","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","XrphaE61Jh6","2016-03-04T00:00:00Z","8","SHEEP",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"487","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","AvkkCXoYrg8","2016-10-16T00:00:00Z","1","BULLS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,4,4,2,NA
"488","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","EhXFcHgzLr8","2016-08-23T00:00:00Z","10","Chickens",2,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"489","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DRwp2xk3gPB","2016-07-22T00:00:00Z","7","GOATS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"490","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","to8Gc5JzaT7","2015-10-08T00:00:00Z","9","PIGS",NA,2,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"491","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","nny1kAHD1A6","2015-10-08T00:00:00Z","2","COWS",1,NA,NA,1,2,3e+05,2,NA,NA,NA,2,NA,7,3,NA,NA
"492","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","TWGYiMEN9K3","2016-12-02T00:00:00Z","9","PIGS",NA,2,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"493","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","29hZgxCQpf4","2016-07-12T00:00:00Z","7","GOATS",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"494","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","fSLig1NkSU7","2016-11-16T00:00:00Z","7","GOATS",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,4,6,NA,NA
"495","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","iGeYWScB9G8","2016-04-26T00:00:00Z","10","CHICKENS",2,NA,NA,1,26,65000,1,2,0,NA,2,NA,NA,NA,NA,NA
"496","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","8DoKMFq9rv7","2015-12-14T00:00:00Z","7","GOATS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"497","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","nUikVE2njA5","2016-02-02T00:00:00Z","9","PIGS",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"498","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","yyXhtLq72C2","2016-08-18T00:00:00Z","2","Cows",1,0,0,2,NA,NA,2,NA,NA,NA,2,NA,5,5,0,0
"499","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","mE3oDzqBqu4","2016-08-11T00:00:00Z","10","Chickens",5,0,NA,1,3,7500,1,1,0,NA,2,NA,NA,NA,NA,NA
"500","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","GJymWVjaQVB","2016-02-03T00:00:00Z","6","FEMALE CALVES",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,10,NA,NA
"501","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","EJpjhf8ixG7","2016-02-13T00:00:00Z","10","CHICKENS",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"502","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z","7","GOATS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"503","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","TY6c2BvPeq8","2016-07-27T00:00:00Z","10","CHICKENS",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"504","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpVRwZSF9A9","2016-05-16T00:00:00Z","1","BULLS",1,NA,NA,1,1,270000,2,NA,NA,NA,2,NA,8,NA,2,NA
"505","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","gvW2UAieds2","2016-01-06T00:00:00Z","2","COWS",1,NA,NA,1,1,180000,2,NA,NA,NA,2,NA,5,5,0,0
"506","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","VM1oxfq9wgB","2015-12-14T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,5,5,NA,NA
"507","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","nMVazETomT7","2015-12-09T00:00:00Z","9","PIGS",NA,2,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"508","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","xRKbT2uWYL4","2016-02-04T00:00:00Z","2","COWS",NA,NA,2,2,NA,NA,2,NA,NA,NA,1,60000,3,7,NA,NA
"509","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","nkB43h7a3u6","2016-04-22T00:00:00Z","2","COWS",2,NA,NA,1,1,80000,2,NA,NA,NA,1,30000,3,7,NA,NA
"510","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","UVBzkFMeZz9","2016-07-25T00:00:00Z","10","CHICKENS",6,NA,NA,1,2,4000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"511","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","yjXM15j8fo9","2016-12-10T00:00:00Z","2","COWS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,2,8,NA,NA
"512","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","vC1xGx4WFW","2016-08-12T00:00:00Z","10","Chickens",1,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"513","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","5DkfDPaXxW6","2015-11-13T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,4,6,NA,NA
"514","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","DybB4C7m1V6","2016-07-22T00:00:00Z","7","GOATS",2,NA,NA,1,2,28000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"515","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Ag8CWapFXT9","2015-12-05T00:00:00Z","10","CHICKENS",4,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"516","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","ACtMM9ksKX9","2016-10-05T00:00:00Z","2","COWS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,3,7,NA,NA
"517","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","MsBreaQuEcA","2016-01-15T00:00:00Z","10","CHICKENS",5,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"518","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","mDLfcyhvBu","2016-01-12T00:00:00Z","7","GOATS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"519","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","eVbuv11Jya9","2015-11-20T00:00:00Z","9","PIGS",NA,3,NA,1,1,21000,2,NA,NA,NA,2,NA,3,7,NA,NA
"520","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","zxz5fHgxQr4","2016-05-26T00:00:00Z","2","COWS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,8,2,NA,NA
"521","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","tmtcp1ke5eB","2016-07-16T00:00:00Z","9","PIGS",NA,1,NA,1,1,50000,2,NA,NA,NA,1,1000,NA,NA,NA,NA
"522","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","MxhdeDaZTa9","2016-04-29T00:00:00Z","2","COWS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,8,2,NA,NA
"523","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9yvw1XWDNpA","2016-08-13T00:00:00Z","7","Goats",3,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,NA,10,NA,NA
"524","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","tU6yMt3dHA3","2016-08-09T00:00:00Z","7","Goats",2,NA,0,1,3,75000,1,1,0,NA,2,NA,NA,10,NA,NA
"525","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","QLDaeeq1A6A","2015-11-06T00:00:00Z","7","GOATS",6,NA,NA,1,1,25000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"526","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","nny1kAHD1A6","2015-10-08T00:00:00Z","7","GOATS",1,NA,NA,1,5,75000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"527","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","am7bPMj2uA","2016-04-29T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,4,6,NA,NA
"528","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","YfvDPbb5H85","2016-07-28T00:00:00Z","6","FEMALE CALVES",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,8,2,NA,NA
"529","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","VDYfVRu3Q44","2016-05-18T00:00:00Z","8","SHEEP",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"530","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","GBGa6M3rbd3","2016-11-18T00:00:00Z","7","GOATS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"531","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","WVpeXYVGNq8","2016-08-15T00:00:00Z","10","Chickens",1,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"532","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","7HuaMEgyTz4","2016-05-28T00:00:00Z","8","SHEEP",3,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"533","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","vC1xGx4WFW","2016-08-12T00:00:00Z","2","Cows",3,0,0,2,NA,NA,2,NA,NA,NA,2,NA,6,4,NA,NA
"534","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","CGeuGzTDPV5","2015-10-01T00:00:00Z","7","GOATS",2,NA,NA,1,2,19000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"535","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","5AjH6QaGU24","2016-02-15T00:00:00Z","2","COWS",NA,NA,2,2,NA,NA,2,NA,NA,NA,2,NA,3,7,NA,NA
"536","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","LZ29vrnear2","2016-04-23T00:00:00Z","6","FEMALE CALVES",NA,1,NA,2,NA,NA,2,NA,NA,NA,1,10000,3,7,NA,NA
"537","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","tU6yMt3dHA3","2016-08-09T00:00:00Z","2","Cows",4,0,0,2,NA,NA,2,NA,NA,NA,2,NA,3,7,NA,NA
"538","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","RCuAWjMUBmA","2016-11-21T00:00:00Z","9","PIGS",NA,1,NA,1,1,10000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"539","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Az5BDLdFCQB","2016-05-25T00:00:00Z","2","COWS",1,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,10,NA,NA,NA
"540","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","wy7axJB9t4A","2016-01-14T00:00:00Z","7","GOATS",2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,7,3,NA,NA
"541","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","NqznyHy6N16","2016-08-10T00:00:00Z","10","Chickens",4,0,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"542","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","C56aeDFWPa7","2016-08-18T00:00:00Z","7","Goats",5,NA,0,2,NA,NA,2,NA,NA,NA,2,NA,3,7,NA,NA
"543","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","6zdLptApzZ2","2016-05-23T00:00:00Z","8","SHEEP",8,NA,NA,1,1,30000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"544","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","bdXeZG9z586","2016-02-13T00:00:00Z","8","SHEEP",1,NA,NA,1,1,10000,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"545","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","bdXeZG9z586","2016-02-13T00:00:00Z","6","FEMALE CALVES",NA,2,NA,1,2,220000,2,NA,NA,NA,2,NA,NA,10,NA,NA
"546","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","hXCHXcG2W46","2016-02-01T00:00:00Z","2","COWS",NA,NA,1,1,1,240000,2,NA,NA,NA,2,NA,7,3,NA,NA
"547","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","4uYtGb6q1h5","2016-11-19T00:00:00Z","9","PIGS",NA,1,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA
"548","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","3aT11RTk4H8","2016-08-20T00:00:00Z","7","Goats",4,NA,0,1,2,20000,2,NA,NA,NA,2,NA,7,3,NA,NA
