"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","Field.ID","Season","Crop.ID","Crop.name","ag4a_01","ag4a_02","ag4a_04","ag4a_05","ag4a_05_other","ag4a_vs_5a","ag4a_vs_5a_day","ag4a_vs_5a_month","ag4a_vs_5a_year","ag4a_06","ag4a_08","ag4a_15","ag4a_15_unit","ag4a_16","ag4a_19","ag4a_21","ag4a_23"
"3147","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","2Zy882qHx74","2016-01-27T00:00:00Z","M1","long_rainy","11","Maize",1,NA,2,"",NA,"2015-04-05",5,4,2015,1,1.5,800,1,280000,2,NA,NA
"3148","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","9P8HkL34az2","2015-10-22T00:00:00Z","M1","long_rainy","22","Sweet Potatoes",1,NA,2,"",NA,"2014-03-13",13,3,2014,1,1,300,1,150000,2,NA,NA
"3149","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","6knFhJg33R9","2016-03-31T00:00:00Z","M2","short_rainy","31","Beans",NA,NA,NA,"",NA,"2016-04-28",28,4,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3150","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","9D4NrgAzDH4","2016-01-30T00:00:00Z","M3","long_rainy","31","Beans",2,2,1,"2a",NA,"2015-04-29",29,4,2015,1,0.125,20,1,32000,2,NA,NA
"3151","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","jsuqiyHhZp3","2016-02-04T00:00:00Z","M1","short_rainy","42","Sesame/Simsim",1,NA,2,"",NA,"2014-07-04",4,7,2014,1,0.25,60,1,180000,1,10000,2
"3152","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","kAKQZBMLkGA","2016-01-29T00:00:00Z","M2","short_rainy","11","Maize",1,NA,2,"",NA,"2014-08-08",8,8,2014,1,0.5,185,1,55500,2,NA,NA
"3153","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","E9xodbJqWb8","2016-02-08T00:00:00Z","M2","long_rainy","33","Green gram",1,NA,2,"",NA,"2015-04-17",17,4,2015,1,0.25,40,1,56000,2,NA,NA
"3154","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z","M1","short_rainy","23","Irish potatoes",1,NA,2,"",NA,"2015-09-08",8,9,2015,1,0.25,800,1,8e+05,1,40000,2
"3155","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","vkQ3CHAz8S2","2016-04-05T00:00:00Z","M3","short_rainy","31","Beans",NA,NA,NA,"",NA,"2016-04-15",15,4,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3156","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","QT4VeJxXHv4","2015-11-20T00:00:00Z","M4","short_rainy","87","Tomatoes",2,2,1,"2a",NA,"2014-09-20",20,9,2014,1,1,150,1,225000,1,50000,2
"3157","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","GPDYh6MvUT3","2016-04-01T00:00:00Z","M1","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-05-03",3,5,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3158","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","vkQ3CHAz8S2","2016-04-05T00:00:00Z","M1","short_rainy","35","Chick peas",1,NA,2,"",NA,"2015-08-15",15,8,2015,2,NA,NA,NA,NA,2,NA,NA
"3159","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","9D4NrgAzDH4","2016-01-30T00:00:00Z","M3","short_rainy","31","Beans",NA,NA,NA,"",NA,"2016-02-05",5,2,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3160","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","jsuqiyHhZp3","2016-02-04T00:00:00Z","M3","long_rainy","13","Sorghum",1,NA,2,"",NA,"2015-05-12",12,5,2015,2,NA,NA,NA,NA,2,NA,NA
"3161","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","yydJpRV8pPB","2016-01-05T00:00:00Z","M1","long_rainy","31","Beans",1,NA,2,"",NA,"2014-03-13",13,3,2014,1,0.5,200,1,2e+05,2,NA,NA
"3162","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","k6Z9D2Z16q9","2015-10-10T00:00:00Z","M4","long_rainy","11","Maize",1,NA,2,"",NA,"2014-02-17",17,2,2014,1,1,700,1,350000,1,60000,2
"3163","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","fUwjdZnv1x2","2016-01-17T00:00:00Z","M1","long_rainy","11","Maize",1,NA,2,"",NA,"2015-04-01",1,4,2015,1,1,500,1,175000,2,NA,NA
"3164","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","8WWivGcFUz5","2015-07-30T00:00:00Z","M2","short_rainy","31","Beans",1,NA,2,"",NA,"2014-08-14",14,8,2014,1,0.5,260,1,520000,2,NA,NA
"3165","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","5BM4RJvhSqA","2015-08-10T00:00:00Z","M3","short_rainy","31","Beans",2,1,1,"2a",NA,"2014-07-15",15,7,2014,1,0.125,20,1,36000,1,18000,1
"3166","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","HWUQqfGSi37","2015-10-27T00:00:00Z","M1","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-01-14",14,1,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3167","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","zCz7aSrczL2","2016-04-07T00:00:00Z","M3","short_rainy","31","Beans",1,NA,2,"",NA,"2015-07-07",7,7,2015,1,0.25,36,1,36000,2,NA,NA
"3168","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","k3gYMiFrqdB","2015-08-03T00:00:00Z","M3","long_rainy","31","Beans",1,NA,2,"",NA,"2014-03-03",3,3,2014,1,1,50,1,90000,1,3600,2
"3169","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uMco3gkx1Z8","2016-02-08T00:00:00Z","M3","short_rainy","11","Maize",1,NA,2,"",NA,"2014-07-08",8,7,2014,1,0.25,30,1,24000,2,NA,NA
"3170","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uNqoVbaZpG3","2016-01-19T00:00:00Z","M1","short_rainy","31","Beans",2,2,1,"2a",NA,"2014-07-19",19,7,2014,1,0.25,20,1,40000,1,6000,1
"3171","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","4YxLyEvHcr2","2016-07-26T00:00:00Z","M1","long_rainy","43","Groundnut",2,2,1,"2a",NA,"2015-02-25",25,2,2015,1,0.37,50,1,150000,2,NA,NA
"3172","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","kAKQZBMLkGA","2016-01-29T00:00:00Z","M3","long_rainy","43","Groundnut",1,NA,2,"",NA,"2015-03-05",5,3,2015,1,0.5,360,1,1080000,2,NA,NA
"3173","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","MbKjtLZGbn3","2016-01-29T00:00:00Z","M4","long_rainy","12","Paddy",1,NA,2,"",NA,"2015-05-29",29,5,2015,2,NA,NA,NA,NA,2,NA,NA
"3174","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UBoKCmEGFXB","2016-04-05T00:00:00Z","M1","short_rainy","31","Beans",2,3,1,"2a",NA,"2015-07-05",5,7,2015,1,0.25,80,1,144000,2,NA,NA
"3175","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","8wVusWBvZSA","2015-07-29T00:00:00Z","M4","long_rainy","31","Beans",NA,NA,NA,"",NA,"2015-08-31",31,8,2015,NA,NA,NA,NA,NA,NA,NA,NA
"3176","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","2Zy882qHx74","2016-01-27T00:00:00Z","M1","short_rainy","11","Maize",1,NA,2,"",NA,"2014-08-13",13,8,2014,1,1.5,900,1,315000,2,NA,NA
"3177","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z","M6","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-05-03",3,5,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3178","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","fqBewDc4e89","2016-07-28T00:00:00Z","M2","short_rainy","11","Maize",1,NA,2,"",NA,"2015-07-18",18,7,2015,1,0.5,30,1,45000,2,NA,NA
"3179","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","VQjx1ubsk84","2015-09-08T00:00:00Z","M2","long_rainy","23","Irish potatoes",1,NA,2,"",NA,"2014-04-16",16,4,2014,1,0.5,50,1,1e+05,1,30000,2
"3180","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","w27bEeu1DR","2015-11-23T00:00:00Z","M2","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-01-08",8,1,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3181","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","RnembMKrW72","2015-08-13T00:00:00Z","M2","long_rainy","11","Maize",1,NA,2,"",NA,"2014-03-26",26,3,2014,1,0.5,200,1,70000,2,NA,NA
"3182","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","QybMet9zZh8","2016-01-06T00:00:00Z","M3","long_rainy","11","Maize",1,NA,2,"",NA,"2015-03-28",28,3,2015,1,3,4000,1,1600000,1,125000,2
"3183","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","xJ36NSni7X2","2016-04-24T00:00:00Z","M5","long_rainy","13","Sorghum",1,NA,2,"",NA,"2015-01-03",3,1,2015,1,0.125,70,1,105000,2,NA,NA
"3184","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","yydJpRV8pPB","2016-01-05T00:00:00Z","M2","long_rainy","11","Maize",1,NA,2,"",NA,"2014-03-15",15,3,2014,1,1,600,1,3e+05,2,NA,NA
"3185","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","XBSg6BUGH3","2016-01-27T00:00:00Z","M2","short_rainy","22","Sweet Potatoes",1,NA,2,"",NA,"2014-08-16",16,8,2014,1,0.5,100,1,1e+05,2,NA,NA
"3186","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","zCz7aSrczL2","2016-04-07T00:00:00Z","M3","short_rainy","31","Beans",NA,NA,NA,"",NA,"2016-05-02",2,5,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3187","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","fUwjdZnv1x2","2016-01-17T00:00:00Z","M2","short_rainy","31","Beans",NA,NA,NA,"",NA,"2016-02-02",2,2,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3188","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","PxqUsT3Kg39","2016-02-05T00:00:00Z","M1","long_rainy","42","Sesame/Simsim",1,NA,2,"",NA,"2015-04-05",5,4,2015,2,NA,NA,NA,NA,1,20000,2
"3189","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","PxqUsT3Kg39","2016-02-05T00:00:00Z","M1","short_rainy","91","Amaranths",1,NA,2,"",NA,"2014-07-05",5,7,2014,1,1,50,1,40000,1,4000,2
"3190","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","U7Y9xmtZk89","2016-07-18T00:00:00Z","M3","long_rainy","31","Beans",1,NA,2,"",NA,"2015-01-08",8,1,2015,1,0.5,40,1,75000,2,NA,NA
"3191","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uNqoVbaZpG3","2016-01-19T00:00:00Z","M1","short_rainy","11","Maize",2,2,1,"2a",NA,"2014-07-19",19,7,2014,1,0.25,30,1,18000,1,800,1
"3192","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","8jLMpgU7qmA","2016-01-07T00:00:00Z","M2","short_rainy","43","Groundnut",2,2,1,"2a",NA,"2014-10-19",19,10,2014,2,NA,NA,NA,NA,1,30000,2
"3193","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","hnZo2CxSp92","2016-04-13T00:00:00Z","M2","short_rainy","23","Irish potatoes",1,NA,2,"",NA,"2015-08-27",27,8,2015,1,0.25,720,1,3e+05,2,NA,NA
"3194","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","RnembMKrW72","2015-08-13T00:00:00Z","M4","long_rainy","43","Groundnut",1,NA,2,"",NA,"2014-02-11",11,2,2014,1,1,250,1,5e+05,2,NA,NA
"3195","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","Lsy3YMkKGP2","2016-07-23T00:00:00Z","M1","short_rainy","13","Sorghum",1,NA,1,"2a",NA,"2015-09-23",23,9,2015,1,1,25,1,30000,2,NA,NA
"3196","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","4MTsyUHiaX4","2016-04-14T00:00:00Z","M2","short_rainy","31","Beans",1,NA,2,"",NA,"2015-06-15",15,6,2015,1,0.25,40,1,88000,2,NA,NA
"3197","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Jm8YLfzpoy5","2016-01-17T00:00:00Z","M2","long_rainy","42","Sesame/Simsim",1,NA,2,"",NA,"2015-03-05",5,3,2015,1,1.5,347,1,416400,2,NA,NA
"3198","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","QT4VeJxXHv4","2015-11-20T00:00:00Z","M5","long_rainy","31","Beans",2,2,1,"2a",NA,"2014-04-20",20,4,2014,1,1,60,1,48000,2,NA,NA
"3199","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z","M3","short_rainy","11","Maize",2,3,1,"2a",NA,"2014-08-21",21,8,2014,1,1,200,1,120000,1,1500,2
"3200","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","pMDUa1EHvb","2016-01-15T00:00:00Z","M1","long_rainy","11","Maize",1,NA,2,"",NA,"2015-03-26",26,3,2015,1,0.75,500,1,2e+05,2,NA,NA
"3201","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","k6Z9D2Z16q9","2015-10-10T00:00:00Z","M3","short_rainy","11","Maize",1,NA,2,"",NA,"2014-08-16",16,8,2014,1,0.25,200,1,80000,2,NA,NA
"3202","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","oimuabaAoj4","2015-10-13T00:00:00Z","M6","long_rainy","43","Groundnut",1,NA,2,"",NA,"2014-03-06",6,3,2014,1,3,600,1,1800000,1,60000,1
"3203","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","p7HQJGp7P14","2016-01-07T00:00:00Z","M2","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-01-13",13,1,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3204","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","r8r378XZhzA","2015-08-10T00:00:00Z","M3","short_rainy","31","Beans",NA,NA,NA,"",NA,"2015-09-04",4,9,2015,NA,NA,NA,NA,NA,NA,NA,NA
"3205","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","J4NQk5mWMXA","2016-02-07T00:00:00Z","M1","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-02-08",8,2,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3206","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","2Zy882qHx74","2016-01-27T00:00:00Z","M3","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-02-02",2,2,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3207","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","yydJpRV8pPB","2016-01-05T00:00:00Z","M1","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-01-12",12,1,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3208","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","ypMu1Vkfqo9","2015-10-16T00:00:00Z","M1","long_rainy","31","Beans",2,1,1,"2a",NA,"2014-04-12",12,4,2014,1,0.062,20,1,40000,1,4000,1
"3209","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","hFv6mHJEwd5","2016-01-28T00:00:00Z","M1","long_rainy","11","Maize",1,NA,2,"",NA,"2015-03-14",14,3,2015,1,3,3600,1,1620000,2,NA,NA
"3210","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","Te4C6DJXQq6","2016-07-24T00:00:00Z","M5","short_rainy","15","Finger Millet",1,NA,2,"",NA,"2015-07-10",10,7,2015,1,0.25,20,1,50000,2,NA,NA
"3211","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","p7HQJGp7P14","2016-01-07T00:00:00Z","M1","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-01-13",13,1,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3212","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","pMDUa1EHvb","2016-01-15T00:00:00Z","M2","short_rainy","31","Beans",NA,NA,NA,"",NA,"2016-01-28",28,1,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3213","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","4YxLyEvHcr2","2016-07-26T00:00:00Z","M2","long_rainy","43","Groundnut",2,2,1,"2a",NA,"2015-02-25",25,2,2015,1,0.25,50,1,150000,2,NA,NA
"3214","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","vkQ3CHAz8S2","2016-04-05T00:00:00Z","M2","long_rainy","31","Beans",1,NA,2,"",NA,"2015-03-05",5,3,2015,2,NA,NA,NA,NA,2,NA,NA
"3215","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","WKmRQnKoHA8","2016-02-01T00:00:00Z","M3","short_rainy","22","Sweet Potatoes",1,NA,2,"",NA,"2014-07-12",12,7,2014,1,0.25,100,1,60000,2,NA,NA
"3216","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","SDoi2yLPd6","2015-10-15T00:00:00Z","M2","short_rainy","43","Groundnut",1,NA,2,"",NA,"2015-07-24",24,7,2015,1,1,30,1,90000,2,NA,NA
"3217","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","9D4NrgAzDH4","2016-01-30T00:00:00Z","M3","long_rainy","13","Sorghum",2,2,1,"2a",NA,"2015-05-29",29,5,2015,2,NA,NA,NA,NA,2,NA,NA
"3218","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","dxNCxyUf9J5","2016-01-14T00:00:00Z","M1","long_rainy","42","Sesame/Simsim",1,NA,2,"",NA,"2015-05-15",15,5,2015,2,NA,NA,NA,NA,2,NA,NA
"3219","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","vCMe7iY3tJ","2016-07-16T00:00:00Z","M2","long_rainy","11","Maize",1,NA,2,"",NA,"2015-04-16",16,4,2015,1,0.25,45,1,27000,2,NA,NA
"3220","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","x3KJboY4Wn4","2016-02-03T00:00:00Z","M1","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-02-05",5,2,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3221","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","v29v4CgCb9A","2016-04-07T00:00:00Z","M2","short_rainy","31","Beans",1,NA,2,"",NA,"2015-08-07",7,8,2015,1,0.5,20,1,50000,2,NA,NA
"3222","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","EQUQxBxxA28","2016-07-25T00:00:00Z","M2","long_rainy","43","Groundnut",1,NA,2,"",NA,"2015-01-16",16,1,2015,1,0.25,50,1,150000,2,NA,NA
"3223","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","iLvTEBAQTN6","2016-04-08T00:00:00Z","M2","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-05-03",3,5,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3224","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","ve5Vid3J3j2","2015-08-16T00:00:00Z","M4","long_rainy","31","Beans",1,NA,2,"",NA,"2014-03-12",12,3,2014,1,0.25,40,1,48000,2,NA,NA
"3225","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","kyXkjdQuZSA","2016-07-24T00:00:00Z","M3","long_rainy","11","Maize",1,NA,2,"",NA,"2015-02-13",13,2,2015,1,0.25,30,1,45000,2,NA,NA
"3226","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","v29v4CgCb9A","2016-04-07T00:00:00Z","M5","long_rainy","22","Sweet Potatoes",1,NA,2,"",NA,"2015-04-07",7,4,2015,1,0.25,300,1,90000,2,NA,NA
"3227","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","Yz9QZdfbFV","2015-11-24T00:00:00Z","M2","long_rainy","11","Maize",2,2,1,"2a",NA,"2014-03-24",24,3,2014,1,0.125,50,1,17500,1,4000,1
"3228","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","QT4VeJxXHv4","2015-11-20T00:00:00Z","M1","short_rainy","31","Beans",1,NA,2,"",NA,"2014-08-20",20,8,2014,1,2,50,1,40000,2,NA,NA
"3229","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","fqBewDc4e89","2016-07-28T00:00:00Z","M2","long_rainy","22","Sweet Potatoes",1,NA,2,"",NA,"2015-02-15",15,2,2015,1,0.5,50,1,30000,2,NA,NA
"3230","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","L8vM1Pqk5B6","2016-02-03T00:00:00Z","M3","long_rainy","43","Groundnut",1,NA,2,"",NA,"2015-04-03",3,4,2015,2,NA,NA,NA,NA,2,NA,NA
"3231","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","hyWdWQ552X7","2016-07-26T00:00:00Z","M3","short_rainy","22","Sweet Potatoes",2,3,1,"2a",NA,"2015-07-26",26,7,2015,1,0.25,140,1,126000,2,NA,NA
"3232","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","vPv6VoT5Hx6","2015-09-11T00:00:00Z","M2","short_rainy","31","Beans",NA,NA,NA,"",NA,"2015-09-11",11,9,2015,NA,NA,NA,NA,NA,NA,NA,NA
"3233","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","XBSg6BUGH3","2016-01-27T00:00:00Z","M1","long_rainy","11","Maize",1,NA,2,"",NA,"2015-03-12",12,3,2015,1,0.5,200,1,70000,1,15000,2
"3234","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","PxqUsT3Kg39","2016-02-05T00:00:00Z","M4","long_rainy","22","Sweet Potatoes",1,NA,2,"",NA,"2015-04-05",5,4,2015,2,NA,NA,NA,NA,2,NA,NA
"3235","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","YTTV9E8N5B7","2016-07-18T00:00:00Z","M4","short_rainy","42","Sesame/Simsim",2,2,1,"2a",NA,"2015-08-18",18,8,2015,1,0.75,9,1,22500,1,2000,2
"3236","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","mBXHuSst1y6","2016-04-17T00:00:00Z","M1","short_rainy","31","Beans",NA,NA,NA,"",NA,"2016-04-28",28,4,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3237","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","h2NJwtqVTd2","2016-01-10T00:00:00Z","M3","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-02-04",4,2,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3238","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","WmaX2iuVse5","2016-04-06T00:00:00Z","M5","short_rainy","31","Beans",1,NA,2,"",NA,"2015-10-06",6,10,2015,1,0.125,30,1,30000,2,NA,NA
"3239","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","VyrUWsmH5zA","2016-07-19T00:00:00Z","M2","long_rainy","31","Beans",2,2,1,"2a",NA,"2015-02-20",20,2,2015,1,0.25,40,1,1e+05,1,17500,1
"3240","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","w27bEeu1DR","2015-11-23T00:00:00Z","M1","long_rainy","31","Beans",NA,NA,NA,"",NA,"2016-01-08",8,1,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3241","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LXeBkVStet6","2015-09-07T00:00:00Z","M2","short_rainy","22","Sweet Potatoes",NA,NA,NA,"",NA,"2015-09-07",7,9,2015,NA,NA,NA,NA,NA,NA,NA,NA
"3242","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","K28KewnXpk2","2015-08-17T00:00:00Z","M2","long_rainy","22","Sweet Potatoes",2,1,1,"2a",NA,"2014-03-20",20,3,2014,1,1,500,1,4e+05,2,NA,NA
"3243","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","mjcdtjVVCA6","2016-02-06T00:00:00Z","M4","short_rainy","31","Beans",1,NA,2,"",NA,"2014-06-08",8,6,2014,1,1,50,1,1e+05,2,NA,NA
"3244","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","x3KJboY4Wn4","2016-02-03T00:00:00Z","M1","short_rainy","11","Maize",2,2,1,"2",NA,"2014-07-03",3,7,2014,1,0.25,60,1,48000,2,NA,NA
"3245","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","4Ltk7eBsFy2","2016-01-12T00:00:00Z","M2","short_rainy","11","Maize",1,NA,2,"",NA,"2014-08-12",12,8,2014,1,0.75,250,1,87500,1,6000,2
"3246","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","8jLMpgU7qmA","2016-01-07T00:00:00Z","M1","short_rainy","31","Beans",NA,NA,NA,"",NA,"2016-01-07",7,1,2016,NA,NA,NA,NA,NA,NA,NA,NA
"3247","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","ve5Vid3J3j2","2015-08-16T00:00:00Z","M1","long_rainy","11","Maize",1,NA,2,"",NA,"2014-03-03",3,3,2014,1,0.5,380,1,152000,2,NA,NA
"3248","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","5a2WfRTPWS2","2016-01-13T00:00:00Z","M3","long_rainy","22","Sweet Potatoes",2,2,1,"2a",NA,"2015-03-13",13,3,2015,1,0.5,350,1,175000,2,NA,NA
