"","Country","Partner.Organization","longitude","latitude","Region","District","Landscape..","Household.ID","Household.head.ID","Enumerator.ID","Time.interview.start","Date.of.interview","Supervisor.ID","Questionnaire.inspection.date","Clerk.ID","Data.entry.date","fr_01","fr2_10","fr_5","ag12b_vs_09a","ag12a_vs_10","ag12a_vs_10_other","End.Time","Survey.Instrument"
"598","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","QP58gEJbLF8","FskexsBGhD9","","2000-01-01 22:17:00 UTC","2015-09-29","VXXtPYtHb53","2015-09-30","s8w1kT9jvY7","2016-02-05T00:00:00Z",1,3,"1454700260849.jpg",1,NA,NA,"",""
"599","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,121,"L03","fvoTDbKYuW5","JvTFLBhiJn","","2000-01-01 15:00:00 UTC","2015-03-14","VXXtPYtHb53","2015-03-16","YFPdkT7Y2y8","2015-10-07T00:00:00Z",1,3,"1444199049182.jpg",2,NA,NA,"",""
"600","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","PxqUsT3Kg39","Ws2qH9DdMD8","","2000-01-01 13:52:00 UTC","2015-09-28","VXXtPYtHb53","2016-08-30","s8w1kT9jvY7","2016-02-05T00:00:00Z",1,3,"1454622635983.jpg",1,NA,NA,"",""
"601","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","mjcdtjVVCA6","VrPzZCX7HFB","","2000-01-01 12:27:00 UTC","2015-09-23","VXXtPYtHb53","2015-09-24","s8w1kT9jvY7","2016-02-06T00:00:00Z",1,3,"1454717482858.jpg",1,NA,NA,"",""
"602","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","ea6XKQhZyd3","8sknMbmQvV3","","2000-01-01 02:41:00 UTC","2015-05-07","D9FRoZyWJT4","2015-05-08","YFPdkT7Y2y8","2015-10-26T00:00:00Z",1,3,"1445852558871.jpg",1,"7",NA,"",""
"603","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","1Mcd53U8Qb4","CHV9HvCv6n3","","2000-01-01 12:40:00 UTC","2015-05-11","VXXtPYtHb53","2015-05-12","YFPdkT7Y2y8","2015-10-22T00:00:00Z",1,3,"1445516811510.jpg",1,"7",NA,"",""
"604","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","kAym5mCCtcB","PCDmdpUyJ46","","2000-01-01 12:02:00 UTC","2015-09-18","VXXtPYtHb53","2015-09-19","YFPdkT7Y2y8","2016-01-16T00:00:00Z",1,3,"1452939876445.jpg",1,NA,NA,"",""
"605","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","Gr3yWAqnod7","jTzSsTBdbc9","","2000-01-01 11:13:00 UTC","2015-08-24","VXXtPYtHb53","2015-08-25","s8w1kT9jvY7","2016-01-14T00:00:00Z",1,3,"1452735139534.jpg",2,NA,NA,"",""
"606","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","HWUQqfGSi37","9nAKvQierC9","","2000-01-01 12:30:00 UTC","2015-04-29","LPwMXECVXeB","2015-04-30","YFPdkT7Y2y8","2015-10-27T00:00:00Z",1,3,"1448529814807.jpg",2,NA,NA,"",""
"607","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,119,"L03","4mjZfGs3Aw","d4xoNx6ycV8","","2000-01-01 13:01:00 UTC","2015-02-19","VXXtPYtHb53","2015-02-19","YFPdkT7Y2y8","2015-09-08T00:00:00Z",1,3,"1441698363479.jpg",2,NA,NA,"",""
"608","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,408,"L04","UYwovny68h","uxXYNY8gYn9","","2000-01-01 00:27:00 UTC","2016-03-22","VXXtPYtHb53","2016-03-25","s8w1kT9jvY7","2016-04-27T00:00:00Z",1,4,"1461787621412.jpg",1,NA,NA,"",""
"609","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","J4NQk5mWMXA","RQH2k1jS6h5","","2000-01-01 12:16:00 UTC","2015-09-17","VXXtPYtHb53","2015-09-18","YFPdkT7Y2y8","2016-02-07T00:00:00Z",1,3,"1454824535031.jpg",2,NA,NA,"",""
"610","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","FnGwGBNbLj6","s5yQCKQBaA9","","2000-01-01 12:26:00 UTC","2015-08-21","VXXtPYtHb53","2015-08-21","YFPdkT7Y2y8","2016-02-01T00:00:00Z",1,3,"1454313366519.jpg",2,NA,NA,"",""
"611","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,223,"L02","9P8HkL34az2","Sc7G5xaJK4","","2000-01-01 12:05:00 UTC","2015-05-12","VXXtPYtHb53","2015-05-13","YFPdkT7Y2y8","2015-10-22T00:00:00Z",1,3,"1448536158166.jpg",2,NA,NA,"",""
"612","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","pMDUa1EHvb","A1u4VsBZCw8","","2000-01-01 12:06:00 UTC","2015-08-19","VXXtPYtHb53","2015-08-20","YFPdkT7Y2y8","2016-01-15T00:00:00Z",1,3,"1452858503314.jpg",2,NA,NA,"",""
"613","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,121,"L03","pfmDHWctSE3","C7MgJYQkUu9","","2000-01-01 11:05:00 UTC","2015-03-27","VXXtPYtHb53","2015-09-11","YFPdkT7Y2y8","2015-09-11T00:00:00Z",1,3,"1441970131060.jpg",2,NA,NA,"",""
"614","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","f52oa28ri63","jHM1dTviXN3","","2000-01-01 14:32:00 UTC","2015-08-26","VXXtPYtHb53","2015-08-27","YFPdkT7Y2y8","2016-01-09T00:00:00Z",1,3,"1452339868930.jpg",2,NA,NA,"",""
"615","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,404,"L04","v29v4CgCb9A","tXuwEn22Ne8","","2000-01-01 12:02:00 UTC","2016-03-15","VXXtPYtHb53","2016-04-16","YFPdkT7Y2y8","2016-04-07T00:00:00Z",1,4,"1460018948116.jpg",2,NA,NA,"",""
"616","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","DUyLNfXcu24","tWc46wsXdB4","c4KF8BHGJA8","2000-01-01 00:14:00 UTC","2016-06-02","expyhifP6U2","2016-06-03","c4KF8BHGJA8","2016-07-19T00:00:00Z",1,2015,"1468879217883.jpg",1,NA,NA,"2000-01-01 01:02:00 UTC","paper"
"617","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,404,"L04","CW2n61MumoA","aE2nYX4oQe6","","2000-01-01 12:12:00 UTC","2016-03-23","VXXtPYtHb53","2016-04-25","YFPdkT7Y2y8","2016-04-03T00:00:00Z",1,4,"1459846736949.jpg",2,NA,NA,"",""
"618","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","w27bEeu1DR","wYiduAMkYx3","","2000-01-01 14:20:00 UTC","2015-05-14","VXXtPYtHb53","2015-05-15","YFPdkT7Y2y8","2015-11-23T00:00:00Z",1,3,"1448281748836.jpg",1,NA,NA,"",""
"619","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","ome4ka94t7","W8DAUkHf3e4","c4KF8BHGJA8","2000-01-01 23:51:00 UTC","2016-06-10","expyhifP6U2","2016-06-11","c4KF8BHGJA8","2016-07-18T00:00:00Z",1,2015,"1468865377119.jpg",2,NA,NA,"2000-01-01 00:33:00 UTC","paper"
"620","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","i5k7QWkLJw8","o2dXsxTfjYA","","2000-01-01 12:15:00 UTC","2015-10-03","VXXtPYtHb53","2015-10-04","YFPdkT7Y2y8","2016-02-03T00:00:00Z",1,3,"1454481956853.jpg",2,NA,NA,"",""
"621","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,404,"L04","hnZo2CxSp92","X5CuQVg9ot8","","2000-01-01 00:16:00 UTC","2016-03-24","VXXtPYtHb53","2016-03-25","s8w1kT9jvY7","2016-04-13T00:00:00Z",1,4,"1460572485598.jpg",2,NA,NA,"",""
"622","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","Jm8YLfzpoy5","1bipxV9cv5A","","2000-01-01 05:01:00 UTC","2015-08-22","VXXtPYtHb53","2015-08-23","s8w1kT9jvY7","2016-01-17T00:00:00Z",1,3,"1454014254840.jpg",2,NA,NA,"",""
"623","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,408,"L04","4wawPvHomv","BboDbx44yD3","","2000-01-01 11:38:00 UTC","2016-03-18","VXXtPYtHb53","2016-03-19","YFPdkT7Y2y8","2016-03-30T00:00:00Z",1,4,"1459346867487.jpg",2,NA,NA,"",""
"624","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","7yhK3asbcg8","gzmLnTfaJt4","","2000-01-01 12:06:00 UTC","2015-09-19","VXXtPYtHb53","2016-01-20","YFPdkT7Y2y8","2016-01-20T00:00:00Z",1,3,"1453290800792.jpg",2,NA,NA,"",""
"625","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,119,"L03","nG6geyTvwq7","xQJfYXDoPv","","2000-01-01 12:00:00 UTC","2015-02-20","VXXtPYtHb53","2015-02-21","s8w1kT9jvY7","2015-09-05T00:00:00Z",1,3,"1441546084824.jpg",2,NA,NA,"",""
"626","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","c8oh3AnL1P","cdnVgfK5e76","","2000-01-01 12:30:00 UTC","2015-05-08","VXXtPYtHb53","2015-05-09","YFPdkT7Y2y8","2015-11-21T00:00:00Z",1,3,"1448108326625.jpg",1,NA,NA,"",""
"627","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","B77fdVMrcbB","yawBLWj94K8","","2000-01-01 13:10:00 UTC","2015-05-01","VXXtPYtHb53","2015-05-02","s8w1kT9jvY7","2015-10-19T00:00:00Z",1,3,"1445257627248.jpg",1,NA,NA,"",""
"628","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","8r9jJ38EDF2","2btR8f3V1B3","4TSs34S7YSA","2000-01-01 15:23:00 UTC","2016-06-07","expyhifP6U2","2016-06-08","4TSs34S7YSA","2016-07-17T00:00:00Z",1,2015,"1468753933492.jpg",2,NA,NA,"2000-01-01 16:18:00 UTC","paper"
"629","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,119,"L03","RnembMKrW72","1gUxZF8pcC5","","2000-01-01 12:00:00 UTC","2015-02-17","VXXtPYtHb53","2015-02-19","YFPdkT7Y2y8","2015-08-13T00:00:00Z",1,3,"1439715621541.jpg",1,NA,NA,"",""
"630","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,121,"L03","3eWkuw2PPtA","8FtFADEBNd6","","2000-01-01 12:30:00 UTC","2015-03-20","VXXtPYtHb53","2015-03-20","YFPdkT7Y2y8","2015-10-09T00:00:00Z",1,3,"1444375194237.jpg",2,NA,NA,"",""
"631","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","CR6uc2DJjF2","p8WzxrZHhE7","4TSs34S7YSA","2000-01-01 10:08:00 UTC","2016-05-31","expyhifP6U2","2016-06-02","4TSs34S7YSA","2016-07-23T00:00:00Z",1,2015,"1469277975659.jpg",2,NA,NA,"2000-01-01 13:51:00 UTC","paper"
"632","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","mSfzhnwYib5","6SHdnwBQ6uA","4TSs34S7YSA","2000-01-01 11:46:00 UTC","2016-06-11","4TSs34S7YSA","2016-07-12","4TSs34S7YSA","2016-07-12T00:00:00Z",1,2015,"1468323052226.jpg",2,NA,NA,"2000-01-01 12:43:00 UTC","paper"
"633","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,408,"L04","4MTsyUHiaX4","8JcgtgEwBT3","","2000-01-01 10:47:00 UTC","2016-03-10","VXXtPYtHb53","2016-03-12","s8w1kT9jvY7","2016-04-14T00:00:00Z",1,4,"1460666229256.jpg",2,NA,NA,"",""
"634","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","bT98NEoYxz6","CDHN9vFpm13","","2000-01-01 12:29:00 UTC","2015-09-22","VXXtPYtHb53","2015-09-22","YFPdkT7Y2y8","2016-01-16T00:00:00Z",1,3,"1452953089836.jpg",1,NA,NA,"",""
"635","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,408,"L04","vwWMrLhFgq5","FATY8gxZYZ3","","2000-01-01 14:46:00 UTC","2015-03-09","VXXtPYtHb53","2016-03-12","s8w1kT9jvY7","2016-04-13T00:00:00Z",1,4,"1460588793914.jpg",2,NA,NA,"",""
"636","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,121,"L03","43ozar7mLV6","rYd5cKweYF9","","2000-01-01 11:28:00 UTC","2015-03-19","VXXtPYtHb53","2015-03-20","YFPdkT7Y2y8","2016-01-27T00:00:00Z",1,3,"1453899104445.jpg",1,NA,NA,"",""
"637","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","VyrUWsmH5zA","ZtddFSu7oVB","c4KF8BHGJA8","2000-01-01 00:30:00 UTC","2016-05-30","expyhifP6U2","2016-05-30","c4KF8BHGJA8","2016-07-19T00:00:00Z",1,2015,"1468898624809.jpg",1,NA,NA,"2000-01-01 01:29:00 UTC","paper"
"638","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","NmseUo1CjBA","pZbB5bpsQt6","","2000-01-01 12:56:00 UTC","2015-08-29","VXXtPYtHb53","2015-12-30","YFPdkT7Y2y8","2015-12-26T00:00:00Z",1,3,"1451113798454.jpg",2,NA,NA,"",""
"639","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","dxNCxyUf9J5","yS2jDT4nUGA","","2000-01-01 02:06:00 UTC","2015-09-21","VXXtPYtHb53","2015-09-21","YFPdkT7Y2y8","2016-01-14T00:00:00Z",1,3,"1452841263598.jpg",2,NA,NA,"",""
"640","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","D3k4R1hEUdA","jg2VaBSGZ2","","2000-01-01 12:00:00 UTC","2015-05-14","VXXtPYtHb53","2015-05-07","s8w1kT9jvY7","2016-01-06T00:00:00Z",1,3,"1452112834464.jpg",1,NA,NA,"",""
"641","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,408,"L04","Mc7EjdDK3M3","mHemAjFLr18","","2000-01-01 15:18:00 UTC","2016-03-17","VXXtPYtHb53","2016-03-18","YFPdkT7Y2y8","2016-04-06T00:00:00Z",1,4,"1459918663310.jpg",1,NA,NA,"",""
"642","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","TTKHU3eLS44","vin8b7xqFPB","4TSs34S7YSA","2000-01-01 12:11:00 UTC","2016-06-08","expyhifP6U2","2016-06-08","4TSs34S7YSA","2016-07-15T00:00:00Z",1,2015,"1468561061601.jpg",1,NA,NA,"2000-01-01 13:11:00 UTC","paper"
"643","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","5a2WfRTPWS2","9bt5MVC2MR2","","2000-01-01 12:44:00 UTC","2015-08-15","VXXtPYtHb53","2015-08-24","YFPdkT7Y2y8","2016-01-13T00:00:00Z",1,3,"1452674627168.jpg",1,NA,NA,"",""
"644","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","udreQXLRb29","GDJgUPgr8QB","","2000-01-01 12:27:00 UTC","2015-09-24","VXXtPYtHb53","2015-09-25","YFPdkT7Y2y8","2016-01-20T00:00:00Z",1,3,"1453282987735.jpg",1,NA,NA,"",""
"645","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","rR4rphkhyt6","dagAGPbksx5","4TSs34S7YSA","2000-01-01 15:23:00 UTC","2016-05-30","expyhifP6U2","2016-05-31","4TSs34S7YSA","2016-07-14T00:00:00Z",1,2015,"1468481770733.jpg",2,NA,NA,"2000-01-01 16:58:00 UTC","paper"
"646","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,119,"L03","s1YRqRa7dg5","rgFyd3HMMs","","2000-01-01 12:31:00 UTC","2015-02-13","VXXtPYtHb53","2015-02-14","YFPdkT7Y2y8","2015-10-14T00:00:00Z",1,3,"1444808505089.jpg",1,NA,NA,"",""
"647","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","jsuqiyHhZp3","S3AF8GJNTx6","","2000-01-01 22:38:00 UTC","2015-09-29","VXXtPYtHb53","2015-09-30","s8w1kT9jvY7","2016-02-04T00:00:00Z",1,3,"1454615443056.jpg",1,NA,NA,"",""
"648","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","vbnCBWJgn15","8kPGiMwK8u7","c4KF8BHGJA8","2000-01-01 23:05:00 UTC","2016-06-01","expyhifP6U2","2016-06-02","c4KF8BHGJA8","2016-07-18T00:00:00Z",1,2015,"1468785006713.jpg",2,NA,NA,"2000-01-01 00:12:00 UTC","paper"
"649","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","25LYWDpsci5","UJkgiQov348","","2000-01-01 04:24:00 UTC","2015-09-26","VXXtPYtHb53","2015-09-27","s8w1kT9jvY7","2016-02-08T00:00:00Z",1,3,"1454895621516.jpg",1,NA,NA,"",""
"650","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","XBSg6BUGH3","5FvNNw7zPtA","","2000-01-01 11:45:00 UTC","2015-08-19","VXXtPYtHb53","2015-08-22","s8w1kT9jvY7","2016-01-27T00:00:00Z",1,3,"1453880052107.jpg",2,NA,NA,"",""
"651","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","5xza3zKCC65","cQ2wD7rqiRB","","2000-01-01 12:20:00 UTC","2015-05-07","VXXtPYtHb53","2015-05-08","YFPdkT7Y2y8","2015-11-21T00:00:00Z",1,3,"1448085711494.jpg",1,NA,NA,"",""
"652","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","vCMe7iY3tJ","bXpjusRXZTA","4TSs34S7YSA","2000-01-01 14:17:00 UTC","2016-05-31","expyhifP6U2","2016-06-01","4TSs34S7YSA","2016-07-16T00:00:00Z",1,2015,"1468675140228.jpg",2,NA,NA,"2000-01-01 16:28:00 UTC","paper"
"653","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","WMFdhZg7RN5","C3j9eBxdft6","","2000-01-01 10:30:00 UTC","2015-05-06","VXXtPYtHb53","2015-05-07","s8w1kT9jvY7","2015-10-23T00:00:00Z",1,3,"1445584117104.jpg",2,NA,NA,"",""
"654","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,223,"L02","Yz9QZdfbFV","QScKFQQPTj","","2000-01-01 15:06:00 UTC","2015-05-02","VXXtPYtHb53","2015-05-03","YFPdkT7Y2y8","2015-11-24T00:00:00Z",1,3,"1448364116731.jpg",2,NA,NA,"",""
"655","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,404,"L04","zCz7aSrczL2","ooce19vVtc7","","2000-01-01 15:10:00 UTC","2016-03-15","VXXtPYtHb53","2016-03-15","YFPdkT7Y2y8","2016-04-07T00:00:00Z",1,4,"1462177173273.jpg",1,NA,NA,"",""
"656","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","EQM92niTjw","bZQNDNZdcE2","","2000-01-01 11:38:00 UTC","2015-09-19","VXXtPYtHb53","2015-09-20","s8w1kT9jvY7","2016-02-05T00:00:00Z",1,3,"1454631898036.jpg",1,NA,NA,"",""
"657","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","YTTV9E8N5B7","8LiU7gSDsu6","4TSs34S7YSA","2000-01-01 12:45:00 UTC","2016-06-04","expyhifP6U2","2016-07-05","4TSs34S7YSA","2016-07-18T00:00:00Z",1,2015,"1468825081625.jpg",2,NA,NA,"2000-01-01 16:20:00 UTC","paper"
"658","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","1YCu7s1wQ37","Ak2tNEQ8e89","","2000-01-01 05:00:00 UTC","2015-05-04","VXXtPYtHb53","2015-05-05","YFPdkT7Y2y8","2015-11-23T00:00:00Z",1,3,"1448275010321.jpg",2,NA,NA,"",""
"659","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,223,"L02","SDoi2yLPd6","Ve6gHGRTBC8","","2000-01-01 12:02:00 UTC","2015-05-07","VXXtPYtHb53","2015-05-09","s8w1kT9jvY7","2015-10-15T00:00:00Z",1,3,"1444898027552.jpg",2,NA,NA,"",""
"660","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","nf2b6XaXDy3","RVFgvkU7Tw7","","2000-01-01 16:07:00 UTC","2015-09-23","VXXtPYtHb53","2015-09-24","YFPdkT7Y2y8","2016-01-20T00:00:00Z",1,3,"1453274872040.jpg",1,NA,NA,"",""
"661","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","MbKjtLZGbn3","dZzBVRh58j6","","2000-01-01 12:20:00 UTC","2015-10-01","VXXtPYtHb53","2015-10-02","YFPdkT7Y2y8","2016-01-29T00:00:00Z",1,3,"1454049248972.jpg",1,NA,NA,"",""
"662","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,404,"L04","52MH5CafZg9","zocCznXrjN2","","2000-01-01 00:22:00 UTC","2016-03-13","VXXtPYtHb53","2016-03-15","s8w1kT9jvY7","2016-03-31T00:00:00Z",1,4,"1459381685094.jpg",1,NA,NA,"",""
"663","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","x3KJboY4Wn4","1sivkghFL72","","2000-01-01 12:20:00 UTC","2015-09-28","VXXtPYtHb53","2015-09-29","YFPdkT7Y2y8","2016-02-03T00:00:00Z",1,3,"1454489456452.jpg",1,NA,NA,"",""
"664","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,121,"L03","5BM4RJvhSqA","4SCovw8XdJA","","2000-01-01 15:29:00 UTC","2015-02-26","VXXtPYtHb53","2015-02-28","YFPdkT7Y2y8","2015-08-10T00:00:00Z",1,3,"1439210975617.jpg",2,NA,NA,"",""
"665","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","EQUQxBxxA28","kT8n82Cgt38","c4KF8BHGJA8","2000-01-01 02:32:00 UTC","2016-06-05","c4KF8BHGJA8","2016-06-06","c4KF8BHGJA8","2016-07-25T00:00:00Z",1,2015,"1469478322335.jpg",2,NA,NA,"2000-01-01 03:46:00 UTC","paper"
"666","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,121,"L03","oimuabaAoj4","hrh5vDdTcS8","","2000-01-01 12:57:00 UTC","2015-03-14","VXXtPYtHb53","2015-03-27","YFPdkT7Y2y8","2015-10-13T00:00:00Z",1,3,"1444727020121.jpg",1,NA,NA,"",""
"667","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,121,"L03","LAqtBPvPxy","aNPnKBKn1K6","","2000-01-01 11:26:00 UTC","2015-03-12","VXXtPYtHb53","2015-03-13","YFPdkT7Y2y8","2015-10-07T00:00:00Z",1,3,"1444211636308.jpg",1,NA,NA,"",""
"668","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,408,"L04","Dw3Ud994KTB","YzE56ra9HE6","","2000-01-01 14:36:00 UTC","2016-03-21","VXXtPYtHb53","2016-03-22","YFPdkT7Y2y8","2016-03-31T00:00:00Z",1,4,"1459417676201.jpg",1,NA,NA,"",""
"669","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,2,218,"L02","Q12jo3rceY8","GhcX94RYd48","","2000-01-01 14:07:00 UTC","2015-05-04","VXXtPYtHb53","2015-11-22","YFPdkT7Y2y8","2015-11-22T00:00:00Z",1,3,"1448187024787.jpg",2,NA,NA,"",""
"670","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","3WbmqA7gbk2","tXK1Pyp89L7","4TSs34S7YSA","2000-01-01 12:23:00 UTC","2016-06-05","4TSs34S7YSA","2016-06-06","4TSs34S7YSA","2016-07-13T00:00:00Z",1,2015,"1468412569559.jpg",2,NA,NA,"2000-01-01 13:15:00 UTC","paper"
"671","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,408,"L04","TdHhH26Qsi9","DtpGksR1zB7","","2000-01-01 01:02:00 UTC","2016-03-09","VXXtPYtHb53","2016-03-12","s8w1kT9jvY7","2016-03-22T00:00:00Z",1,4,"1458604854789.jpg",2,NA,NA,"",""
"672","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,121,"L03","mUQGMG1UT55","jsmQTvEeFX3","","2000-01-01 09:45:00 UTC","2015-08-10","VXXtPYtHb53","2015-08-10","BY4Xcs8y386","2015-08-10T00:00:00Z",1,3,"1439192740479.jpg",2,NA,NA,"",""
"673","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,3,313,"L01","4YxLyEvHcr2","CoVfDPZfDf8","c4KF8BHGJA8","2000-01-01 03:31:00 UTC","2016-06-01","expyhifP6U2","2016-07-25","c4KF8BHGJA8","2016-07-26T00:00:00Z",1,2015,"1469470139734.jpg",2,NA,NA,"2000-01-01 04:36:00 UTC","paper"
"674","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,404,"L04","6knFhJg33R9","1WxXf1nNyHA","","2000-01-01 02:54:00 UTC","2016-03-25","VXXtPYtHb53","2016-03-31","YFPdkT7Y2y8","2016-03-31T00:00:00Z",1,4,"1459410366848.jpg",2,NA,NA,"",""
"675","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,4,408,"L04","mBXHuSst1y6","WNZS4i58mU4","","2000-01-01 11:20:00 UTC","2016-04-12","VXXtPYtHb53","2016-04-13","s8w1kT9jvY7","2016-04-17T00:00:00Z",1,4,"1461791540930.jpg",2,NA,NA,"",""
"676","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","cTxbn5tVsdA","yVx576JEjBB","","2000-01-01 11:28:00 UTC","2015-09-25","VXXtPYtHb53","2015-09-25","s8w1kT9jvY7","2016-02-05T00:00:00Z",1,3,"1454698110447.jpg",1,NA,NA,"",""
"677","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,1,121,"L03","r8r378XZhzA","Bvb3VfxEjV4","","2000-01-01 12:32:00 UTC","2015-03-17","Z4DPj3vY292","2015-03-27","s8w1kT9jvY7","2015-08-10T00:00:00Z",1,3,"1439199048469.jpg",2,NA,NA,"",""
"678","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,3,329,"L07","tsxUHiQSdd5","kc6VutfaCh2","","2000-01-01 14:19:00 UTC","2015-10-01","VXXtPYtHb53","2015-10-02","s8w1kT9jvY7","2016-02-08T00:00:00Z",1,3,"1456188642050.jpg",2,NA,NA,"",""
"679","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,4,409,"L06","jim2m9kx6y4","aRaUjny6pC6","","2000-01-01 13:30:00 UTC","2015-08-21","VXXtPYtHb53","2015-08-22","YFPdkT7Y2y8","2015-12-26T00:00:00Z",1,4,"1451122015031.jpg",2,NA,NA,"",""
